21,22,22,22,22,22,22,22,0,0,0,0,0,0
23,248,29,27,25,25,27,25,27,0,0,0,0,0
23,248,249,27,25,25,27,25,25,25,0,0,0,0
23,248,249,26,25,27,25,25,27,25,25,0,0,0
23,248,249,115,297,31,31,31,31,31,31,31,0,0
23,24,30,115,250,298,36,36,36,36,36,36,37,0
23,24,26,116,1022,251,252,40,40,40,40,40,41,0
23,24,26,30,253,161,121,40,40,40,40,40,41,0
0,24,30,26,26,59,118,40,40,84,85,60,41,0
0,0,26,26,30,33,341,40,40,84,38,39,41,0
0,0,0,26,26,33,85,60,40,40,42,42,41,0
0,0,0,0,30,33,38,39,40,40,40,40,41,0
0,0,0,0,0,33,38,39,40,40,40,40,41,0
0,0,0,0,0,0,123,123,43,43,43,43,43,0
