0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,216,5,8,24,25,24,25,24,6,5,8,24,25,5,8,24,25,24,6,5,8,24,25,5,8,24,6,5,0,0,0,0,0,0,0,0,0,0
216,24,288,25,25,6,203,25,367,25,8,25,25,6,203,25,25,6,203,25,8,25,25,6,203,25,25,25,8,25,0,0,0,0,0,0,0,0,0
62,335,5,336,203,5,8,24,1008,1009,143,23,203,5,1008,1009,203,5,8,24,143,1008,1009,5,8,24,203,5,143,23,203,0,0,0,0,0,0,0,0
178,191,179,5,337,26,6,26,6,152,1010,25,24,26,6,152,1010,26,6,26,25,25,152,1010,6,26,25,26,6,25,24,26,0,0,0,0,0,0,0
144,37,184,1011,24,138,368,6,24,25,369,6,5,25,368,6,196,6,368,6,24,25,5,196,6,6,24,25,368,6,5,25,368,0,0,0,0,0,0
54,234,27,179,1012,5,138,24,8,26,24,26,203,24,143,24,8,26,24,24,8,26,24,24,143,24,8,26,24,24,8,24,143,24,0,0,0,0,0
0,35,119,35,82,183,23,338,25,23,143,26,6,25,25,23,25,23,143,26,25,23,143,26,25,23,25,23,143,26,25,23,25,23,25,0,0,0,0
0,0,60,218,82,172,35,24,25,24,25,6,24,25,143,26,25,24,26,25,24,25,24,25,143,24,26,24,25,25,26,24,8,24,26,143,0,0,0
0,0,0,339,179,120,82,340,143,168,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,0,0
0,0,0,0,337,218,221,221,143,1013,305,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,0,0
0,0,0,0,0,244,112,337,225,305,341,310,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,341,0,0
0,0,0,0,0,0,1014,1014,244,305,310,343,344,345,345,346,345,345,347,348,345,347,349,346,345,346,345,346,345,350,351,352,348,349,352,349,15,0,0
0,0,0,0,0,0,0,1012,1015,305,310,316,345,345,353,345,345,344,353,354,350,351,355,345,345,344,345,345,345,344,1016,344,354,344,1017,1018,0,0,0
0,0,0,0,0,0,0,0,183,305,310,328,328,328,328,328,328,328,356,328,328,1019,356,328,328,328,356,328,328,328,356,1020,356,328,356,1021,0,0,0
0,0,0,0,0,0,0,0,0,357,329,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
