12,11
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8448,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8449,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8448,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,1280,1280,1280,1280,1280,1280,1280,17152,256,256,256,256,256,256,17152,17152,17152,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,1280,17152,17152,17152,17152,1024,1024,17152,256,256,256,256,256,512,768,768,17152,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,1280,17152,17152,17152,17152,1024,1024,17152,17152,17152,17152,17152,17152,17152,17152,768,17152,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,1280,256,256,256,256,256,256,17152,17152,17152,17152,17152,17152,17152,17152,768,17152,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,1280,256,256,256,256,256,256,17152,17152,17152,17152,17152,17152,17152,17152,768,17152,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,1280,256,256,256,512,17152,1024,768,768,768,768,768,768,768,768,768,17152,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,1280,17152,17152,17152,768,768,768,768,17152,17152,17152,17152,17152,17152,17152,768,17152,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,1280,17152,17152,17152,17152,768,768,17152,17152,17152,17152,17152,17152,17152,17152,768,17152,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,268,17152,17152,17152,17152,768,768,17152,17152,17152,17152,256,256,256,17152,768,17152,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,256,17152,17152,17152,17152,768,768,17152,17152,17152,17152,256,256,256,17152,768,17152,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,256,17152,17152,17152,17152,768,768,17152,17152,17152,17152,256,256,256,17152,768,17152,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,512,17152,17152,17152,17152,17152,768,768,768,512,256,256,256,256,17152,768,17152,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,768,17152,17152,17152,17152,17152,768,768,768,512,256,256,256,256,17152,768,17152,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,512,17152,17152,17152,17152,17152,512,512,17152,512,256,256,256,256,17152,768,17152,17152,17152,17152,17152,17152,17152,17152,17152
16384,16384,16384,16384,16384,16384,16384,256,17152,17152,17152,17152,17152,256,256,17152,17152,17152,17152,17152,17152,17152,768,17152,17152,17152,17152,17152,17152,17152,17152,17152
16384,16384,16384,16384,16384,16384,16384,256,17152,17152,17152,17152,17152,256,256,17152,17152,17152,17152,17152,17152,17152,768,17152,17152,17152,17152,17152,17152,17152,17152,17152
16384,16384,16384,16384,16384,16384,16384,256,17152,17152,17152,17152,17152,256,256,768,768,768,768,768,768,768,768,17152,17152,512,256,256,256,256,768,16896
16384,16384,16384,16384,16384,16384,16384,256,17152,17152,17152,17152,17152,256,256,17152,17152,17152,17152,17152,17152,17152,768,17152,17152,768,17152,17152,17152,17152,512,16896
16384,16384,16384,16384,16384,16384,16384,1792,1536,17152,17152,17152,17152,256,256,17152,17152,17152,17152,17152,17152,17152,768,768,768,768,17152,17152,17152,17152,512,16896
16384,16384,16384,16384,16384,16384,16384,1792,1536,1280,1280,1280,1280,256,256,1280,1280,1280,1280,1280,1280,17152,768,17152,17152,768,17152,17152,17152,17152,512,16896
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1280,1280,17152,768,17152,17152,17152,17152,17152,17152,17152,512,16896
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1280,1280,17152,768,17152,17152,768,17152,17152,17152,17152,512,16896
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1280,1280,17152,768,768,768,768,17152,17152,17152,17152,512,16896
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1280,1280,17152,17152,17152,17152,17152,17152,17152,17152,17152,256,17152
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1280,1280,256,256,1280,1280,1280,1280,1280,1280,1280,256,768
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,17152,17152,17152,17152,17152,17152,17152,17152,768
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,17152,17152,17152,17152,17152,17152,17152,17152,768
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,17152,17152,17152,17152,17152,17152,17152,17152,256,512,512,512
