7,7
17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,16384,16384
17664,17664,17664,17664,17408,17408,256,256,256,256,256,256,17664,16384,16384
17664,17664,0,0,0,0,256,256,0,0,256,256,0,16384,16384
17664,17664,0,0,0,0,256,256,0,0,256,256,0,16384,16384
17664,256,0,0,0,0,0,0,0,0,0,0,0,16384,16384
17664,256,0,0,0,0,0,0,0,0,0,0,0,16384,16384
17664,0,0,0,0,0,0,0,0,0,0,0,2,8192,8198
17664,0,0,0,0,0,0,0,0,0,0,0,2,8192,8198
17664,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
17664,0,0,0,0,0,0,0,256,256,256,0,0,16384,16384
17664,0,0,0,0,0,0,0,256,256,256,0,0,16384,16384
17664,0,0,0,0,0,0,0,256,256,256,0,0,16384,16384
17664,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
17664,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
