329,330,154,152,149,153,154,152,149,153,154,152,149,153,154,152,149,153,154,152,149,153,154,152,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,331,332,244,245,108,375,244,245,108,375,244,245,108,375,244,245,108,375,244,245,108,375,244,245,108,0,0,0,0,0,0,0,0,0,0,0,0,0
52,53,115,246,109,246,247,248,109,246,247,248,109,246,247,248,109,246,247,248,109,246,247,248,109,246,247,0,0,0,0,0,0,0,0,0,0,0,0
55,56,249,56,243,108,243,244,245,108,243,244,245,108,243,244,245,108,243,244,245,108,243,244,245,108,243,244,0,0,0,0,0,0,0,0,0,0,0
45,57,704,57,705,706,424,514,109,246,336,248,109,246,336,248,109,246,336,248,109,246,336,248,109,246,336,248,109,0,0,0,0,0,0,0,0,0,0
707,49,361,708,709,60,60,62,58,467,468,469,339,108,243,244,339,108,243,244,339,108,243,244,245,108,375,244,245,108,0,0,0,0,0,0,0,0,0
52,710,115,53,711,60,60,62,58,60,60,62,58,378,470,514,109,248,247,248,109,248,247,248,109,246,247,248,109,246,247,0,0,0,0,0,0,0,0
55,56,249,712,713,60,60,62,58,60,60,62,58,60,60,62,58,467,380,469,339,108,339,244,339,108,243,244,245,108,243,244,0,0,0,0,0,0,0
0,57,333,57,471,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,378,424,514,354,248,336,248,109,246,336,248,109,0,0,0,0,0,0
0,0,361,49,714,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,467,380,469,339,108,243,244,245,108,0,0,0,0,0
0,0,0,53,715,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,378,470,514,109,246,247,0,0,0,0
0,0,0,0,716,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,467,468,717,0,0,0
0,0,0,0,0,0,0,0,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,718,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,718,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,60,165,166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,60,60,62,58,60,60,62,58,60,60,62,58,60,60,60,169,113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,60,60,62,58,60,60,62,58,60,60,718,459,171,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,60,60,62,58,60,60,718,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,60,60,718,0,0,0
