0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18,123,123,19,123,123,19,123,123,19,123,123,19,123,123,151,13,115,151,151,119,10,554,118,120,16,116,977,0,0,0,0,0,0,0,0,0
0,0,0,35,19,18,19,123,123,19,123,123,19,123,123,19,123,123,19,123,123,13,11,151,151,119,19,117,18,16,15,19,978,979,0,0,0,0,0,0,0,0
0,0,114,30,35,18,18,558,151,151,558,123,151,558,151,151,558,123,151,13,151,151,558,199,115,119,24,117,120,16,12,13,151,35,0,0,0,0,0,0,0,0
0,0,114,14,141,35,18,554,123,123,123,123,558,151,123,123,119,123,558,151,123,123,35,151,119,119,19,117,151,13,19,201,151,151,980,0,0,0,0,0,0,0
0,0,114,138,22,141,35,18,30,13,151,13,151,151,13,151,151,199,151,151,35,35,35,13,151,19,117,201,151,117,199,116,119,151,151,981,0,0,0,0,0,0
0,0,114,30,21,126,35,35,18,561,151,151,35,151,151,35,151,151,35,123,151,116,151,13,151,19,982,983,151,13,984,119,13,199,151,119,0,0,0,0,0,0
0,0,114,138,14,126,21,35,35,18,138,151,13,151,35,151,35,558,199,35,35,116,11,151,151,151,985,986,987,35,988,989,12,12,151,116,980,0,0,0,0,0
0,0,125,127,21,138,21,126,35,12,561,564,151,11,151,35,123,151,13,35,35,12,13,117,35,151,990,986,986,991,35,124,18,117,116,119,115,981,0,0,0,0
0,0,114,126,127,126,21,17,30,35,18,561,16,123,11,13,35,35,11,13,199,35,116,11,13,151,119,986,986,992,35,16,138,120,554,13,199,993,0,0,0,0
0,0,534,30,30,127,30,9,9,14,35,12,561,123,18,18,123,151,13,13,35,166,151,13,13,35,199,994,986,182,151,18,995,127,13,132,12,116,980,0,0,0
0,0,534,554,561,138,21,138,138,138,138,12,18,21,16,13,11,151,13,11,35,151,35,13,11,35,151,35,996,171,167,35,997,998,999,12,119,119,13,981,0,0
0,0,534,123,554,561,30,126,21,127,21,21,11,21,151,151,18,18,18,151,13,151,199,151,151,13,151,199,151,1000,179,167,16,1001,535,16,35,18,12,12,0,0
534,19,166,35,35,554,562,14,30,126,21,17,126,18,21,18,13,193,193,193,175,175,178,175,175,175,175,178,175,178,167,167,178,193,178,177,178,177,193,177,177,0
113,16,19,166,166,35,118,564,14,138,21,9,126,30,118,182,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,0
151,35,12,19,35,35,151,124,561,22,21,17,138,21,182,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,0
570,166,12,10,166,166,35,16,138,138,17,145,21,21,182,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,0
0,151,19,144,35,35,35,199,554,127,21,145,17,23,171,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,0
0,0,151,199,166,166,151,166,166,16,30,17,23,27,17,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,0
0,0,570,166,166,151,18,166,10,151,16,22,1002,1003,1004,17,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,0
0,0,0,116,199,35,16,124,12,15,16,1005,30,1003,538,538,9,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,0
0,0,0,1006,199,166,151,18,138,15,16,18,1002,1003,538,538,1007,14,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,0
