21,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0
23,24,25,27,25,27,25,25,27,25,25,0,0,0,0,0,0
23,24,26,25,25,27,25,25,25,25,27,25,0,0,0,0,0
23,24,26,30,27,25,25,25,27,27,25,25,25,0,0,0,0
23,24,26,26,26,31,31,31,31,31,31,31,31,31,0,0,0
23,24,30,26,26,33,36,36,36,36,36,36,36,36,37,0,0
23,24,26,26,26,33,40,40,40,40,40,40,40,40,41,0,0
23,24,26,26,26,33,40,40,40,40,40,40,40,40,41,0,0
23,24,30,26,26,33,40,40,40,40,40,40,40,40,41,0,0
0,24,26,26,26,33,40,40,40,40,40,40,40,40,41,0,0
0,0,26,26,26,33,40,40,40,40,40,40,40,40,41,0,0
0,0,0,26,26,33,40,40,40,40,40,40,40,40,40,61,62
0,0,0,0,30,33,40,40,40,40,40,40,40,40,41,43,43
0,0,0,0,0,33,40,40,40,40,40,40,40,40,41,0,0
0,0,0,0,0,0,43,43,43,43,43,43,43,43,43,0,0
