9,10
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,0,0,16384,16384,16384,16384,16384
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,16384,16384
16384,16384,17664,0,0,0,0,0,0,512,0,0,16384,16384
16384,16384,17664,0,0,0,0,0,0,512,0,0,16384,16384
16384,16384,17664,0,0,0,0,0,0,512,0,0,16384,16384
16384,16384,17664,0,0,0,0,0,0,512,0,0,16384,16384
16384,16384,17664,0,0,0,0,0,0,512,0,0,16384,16384
16384,16384,17664,0,0,0,0,0,0,512,0,0,16384,16384
16384,16384,17664,0,0,0,0,0,0,512,0,2,8192,8198
16384,16384,17664,0,0,0,0,0,0,512,0,0,16384,16384
16384,16384,17664,0,0,0,0,0,0,512,0,0,16384,16384
