965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,90,91,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,90,90,91,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,90,91,90,91,92,89,0,0,966,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,90,90,91,91,90,91,91,0,966,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,56,91,90,91,91,91,91,92,90,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,82,89,89,89,91,90,91,90,90,82,82,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,82,84,82,82,89,90,92,92,90,90,134,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,82,82,85,84,56,90,91,90,92,92,134,134,89,85,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,85,84,84,84,56,90,90,91,91,91,134,134,91,89,82,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,82,84,85,82,82,89,90,90,90,91,134,134,90,56,82,85,56,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,84,84,84,89,89,89,90,91,91,91,82,82,91,90,89,56,82,82,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,82,84,84,56,90,90,89,90,91,90,91,134,0,91,90,90,89,89,82,56,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,82,82,84,85,89,91,91,90,92,90,91,82,82,90,90,90,90,91,56,82,89,54,0,0,0,0,967,0,0,0,0,0,0,0,0,0,0,0,0
83,82,84,85,84,56,90,90,91,90,92,91,91,134,0,90,90,56,89,89,82,0,0,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0
83,82,82,84,84,82,89,91,91,91,92,91,91,134,134,90,90,56,82,85,82,0,0,0,0,0,0,968,0,0,0,0,0,0,0,969,970,0,0,0
0,56,82,84,82,84,82,89,91,91,91,91,90,134,134,91,90,90,89,82,82,0,0,0,0,0,0,968,0,0,0,0,0,0,0,971,971,0,0,0
0,0,89,85,84,82,82,56,90,91,91,92,91,134,134,90,91,91,89,85,82,0,0,0,0,0,0,968,0,0,0,0,0,0,0,972,972,0,0,0
0,0,83,89,56,89,82,82,89,90,90,92,92,82,82,90,90,92,91,89,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,972,0,0,0
0,0,83,82,82,89,82,84,82,89,91,91,92,91,134,0,90,91,92,92,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,972,0,0,0
