21,22,22,22,22,22,22,22,0,0,0,0,0,0,0
23,24,27,25,27,25,25,25,25,0,0,0,0,0,0
23,24,26,25,25,25,25,25,27,25,0,0,0,0,0
23,24,26,116,160,27,25,25,25,27,25,0,0,0,0
23,24,30,116,117,161,31,31,31,31,31,31,0,0,0
23,24,115,297,117,384,118,36,36,36,36,36,675,0,0
23,24,115,250,482,384,119,40,40,40,40,40,40,61,62
23,24,26,120,251,483,119,40,40,40,40,40,40,40,41
23,24,26,26,59,353,252,40,188,189,189,189,190,43,43
23,24,26,26,26,59,121,40,188,191,484,194,194,0,0
0,24,30,26,26,33,341,40,188,191,484,196,196,0,0
0,0,26,26,26,676,677,40,188,191,192,198,678,0,0
0,0,0,30,26,33,679,60,188,191,192,192,193,0,0
0,0,0,0,26,33,38,39,188,199,200,200,193,0,0
0,0,0,0,0,33,38,39,40,342,342,342,485,0,0
0,0,0,0,0,0,123,123,43,43,43,43,43,0,0
