0,0,9,9,233,9,88,88,0,5,5,0,0,44,0,0,0,0,0
0,0,344,14,14,887,14,888,15,0,8,45,0,889,89,0,0,0,0
0,0,0,90,890,891,152,892,893,0,0,11,12,91,894,0,0,0,0
0,0,0,895,92,93,331,896,208,94,0,1,64,47,95,96,0,0,0
0,0,0,181,0,897,97,98,898,487,899,0,0,0,0,900,332,0,0
0,0,0,181,0,0,0,99,100,901,489,902,0,0,0,0,903,334,0
0,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,904,102,0,0,0,0,0,0,0,0,72,72,72,72,0,0,68
0,0,7,103,104,50,105,0,0,0,0,0,48,106,106,74,75,0,68
0,0,0,107,108,52,53,109,0,0,0,0,76,77,110,110,78,0,68
0,0,0,0,149,55,56,17,67,0,0,0,0,79,111,111,80,81,68
0,0,0,0,0,69,57,17,18,0,0,0,0,0,0,0,0,0,68
0,0,0,0,0,0,71,20,58,0,171,171,171,171,0,171,171,171,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
