17,575,186,186,186,186,186,186,186,186,186,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,19,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,19,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
780,19,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
780,19,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0
780,19,14,14,14,14,14,14,14,14,14,14,14,14,14,14,51,51,0,0,0,0,0,0,0,0,0,0
780,19,14,14,14,14,14,14,14,14,781,14,14,782,782,15,0,0,22,0,0,0,0,0,0,0,0,0
780,19,14,14,14,14,14,14,14,14,187,783,14,784,784,785,141,141,18,14,0,0,0,0,0,0,0,0
0,19,14,14,14,14,14,14,14,14,14,786,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0
0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0
0,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0
0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0
0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,0,0,0
0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,15,787,14,0,0,14,14,15,0,0,0
0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,788,789,15,790,0,14,14,0,0,0
0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,791,792,47,793,0,14,14,17,14
0,0,0,0,0,0,0,0,0,14,14,14,14,794,794,14,14,14,14,14,792,0,0,795,0,14,14,14
0,0,0,0,0,0,0,0,0,0,796,21,14,14,797,798,794,14,14,14,14,14,0,0,799,188,14,14
0,0,0,0,0,0,0,0,0,0,0,800,14,801,801,802,803,798,14,14,14,14,14,0,17,18,14,14
0,0,0,0,0,0,0,0,0,0,0,0,14,14,804,14,805,806,14,807,14,14,14,14,808,809,14,14
0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,801,14,808,810,14,808,14,811,51,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,804,21,812,14,14,14,14,0,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,801,801,801,801,141,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,804,14,804,17,15
