0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,6,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,24,5,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0
19,26,27,8,11,15,0,0,0,0,0,0,0,0,0,0,0,0
16,115,20,33,6,11,18,0,0,0,0,0,0,0,0,0,0,0
128,151,27,23,68,88,638,0,0,0,0,0,0,0,0,0,0,0
14,24,147,66,17,13,32,0,0,0,0,0,0,0,0,0,0,0
19,26,27,67,111,109,109,15,0,0,0,0,0,0,0,0,0,0
16,115,20,33,25,63,117,118,0,0,0,0,0,0,0,0,0,0
128,151,27,23,68,108,13,32,0,0,0,0,0,0,0,0,0,0
14,24,147,66,17,69,109,109,15,0,0,0,0,0,0,0,0,0
19,26,27,67,111,144,439,117,118,0,0,0,0,0,0,0,0,0
16,115,20,33,25,63,108,13,32,0,0,0,0,0,0,0,0,0
128,151,27,23,68,108,144,109,109,15,0,0,0,0,0,0,0,0
14,24,147,66,17,69,105,26,117,118,0,0,0,0,0,0,0,0
19,26,27,67,111,144,439,67,13,32,0,0,0,0,0,0,0,0
16,115,20,33,25,63,108,152,109,109,15,0,0,0,0,0,0,0
128,151,27,23,68,108,144,87,114,117,118,0,0,0,0,0,0,0
14,24,147,66,17,69,105,26,106,13,32,0,0,0,0,0,0,0
19,26,27,67,111,144,439,67,151,109,109,15,0,0,0,0,0,0
16,115,20,33,25,63,108,152,152,186,117,118,0,0,0,0,0,0
128,151,27,23,68,108,144,87,114,144,13,32,0,0,0,0,0,0
14,24,147,66,17,69,105,26,106,66,109,109,15,0,0,0,0,0
19,26,27,67,111,144,439,67,151,239,158,117,118,0,0,0,0,0
16,115,20,33,25,63,108,152,152,186,116,13,32,0,0,0,0,0
128,151,27,23,68,108,144,87,114,144,215,109,109,15,0,0,0,0
14,24,147,66,17,69,105,26,106,66,26,115,117,118,0,0,0,0
19,26,27,67,111,144,439,67,151,239,158,151,13,32,0,0,0,0
16,115,20,33,25,63,108,152,152,186,116,24,109,109,15,0,0,0
128,151,27,23,68,108,144,87,114,144,215,26,27,117,118,0,0,0
14,24,147,66,17,69,105,26,106,66,26,115,20,13,32,0,0,0
19,26,27,67,111,144,439,67,151,239,158,151,27,109,109,15,0,0
16,115,20,33,25,63,108,152,152,186,116,24,147,66,117,118,0,0
128,151,27,23,68,108,144,87,114,144,215,26,27,67,13,32,0,0
14,24,147,66,17,69,105,26,106,66,26,115,20,33,109,109,15,0
19,26,27,67,111,144,439,67,151,239,158,151,27,23,68,117,118,0
39,115,20,33,25,63,108,152,152,186,116,24,147,66,17,13,32,0
0,40,27,23,68,108,144,87,114,144,215,26,27,67,111,109,109,15
0,0,41,66,17,69,105,26,106,66,26,115,20,33,25,63,117,118
0,0,0,40,111,144,439,67,151,239,158,151,157,23,68,108,13,32
0,0,0,0,41,63,108,152,152,186,116,24,205,108,17,69,13,32
0,0,0,0,0,40,144,87,114,144,215,26,27,749,105,144,13,32
0,0,0,0,0,0,41,26,106,66,26,115,20,33,11,67,13,32
0,0,0,0,0,0,0,40,151,239,158,151,27,23,68,11,649,32
0,0,0,0,0,0,0,0,41,186,116,24,147,66,17,69,13,32
0,0,0,0,0,0,0,0,0,40,215,26,27,67,111,144,13,32
0,0,0,0,0,0,0,0,0,0,41,115,20,33,25,63,13,32
0,0,0,0,0,0,0,0,0,0,0,40,27,23,68,108,13,32
0,0,0,0,0,0,0,0,0,0,0,0,41,66,17,69,13,32
0,0,0,0,0,0,0,0,0,0,0,0,0,40,111,144,13,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,63,13,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,13,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,13,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38
