9,9
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,3584,19968,19968,263,263,263,263
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,19968,19968,263,263,263,263
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,19968,19968,263,263,263,263
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,263,263,263,263,263,263
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,263,263,263,263,263,263
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,263,263,263,263,263,263
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,263,263,263,263,263,263
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,263,263,263,263,263,263
