329,330,149,153,154,152,149,153,154,152,149,152,149,153,154,152,149,153,154,153,154,152,149,153,154,152,149,153,154,152,149,153,154,152,149,153,154,152,149,153,154,152,0,0,0,0,0,0,0,0,0,0,0,0,0
48,331,332,108,243,244,245,108,243,244,245,108,245,108,243,244,245,108,243,244,243,244,245,108,243,244,245,108,243,244,245,108,243,244,245,108,243,244,245,108,500,244,245,0,0,0,0,0,0,0,0,0,0,0,0
52,53,115,246,247,353,354,246,247,353,354,246,247,246,247,353,354,246,247,248,109,248,109,246,247,248,354,246,247,248,109,246,247,248,109,246,247,248,109,246,247,248,109,246,0,0,0,0,0,0,0,0,0,0,0
55,56,249,56,243,244,245,108,243,355,245,743,243,244,243,355,339,108,243,244,339,743,339,108,243,244,339,743,243,244,339,108,243,244,339,108,243,244,245,108,243,244,245,108,243,0,0,0,0,0,0,0,0,0,0
45,57,333,57,334,335,356,357,250,358,359,360,250,744,359,360,359,358,359,744,359,360,109,248,109,501,109,745,109,501,109,248,109,501,109,246,247,248,109,246,336,248,109,246,247,501,0,0,0,0,0,0,0,0,0
48,49,361,49,338,376,746,0,747,251,46,46,46,46,46,46,46,46,46,46,46,46,47,383,382,108,382,748,245,743,245,748,339,743,245,748,243,244,245,108,243,244,339,108,243,244,339,0,0,0,0,0,0,0,0
52,53,115,53,340,377,749,352,352,251,60,60,60,60,252,252,252,252,252,252,252,252,62,58,46,46,46,47,750,337,751,337,752,248,109,248,109,501,109,753,247,248,109,248,247,248,109,248,0,0,0,0,0,0,0
55,56,249,56,362,379,754,0,0,251,60,60,60,60,286,253,253,253,253,253,253,253,253,58,252,252,252,62,58,46,46,46,47,383,382,108,382,748,245,743,755,743,339,108,339,244,339,108,339,0,0,0,0,0,0
45,57,333,57,254,381,756,0,757,251,60,60,60,60,286,51,66,66,66,66,66,66,66,66,253,253,253,253,58,252,252,252,62,58,46,46,46,47,750,337,751,337,752,248,354,248,354,248,354,248,0,0,0,0,0
48,49,361,49,338,758,759,0,757,251,60,60,60,60,286,51,51,66,66,66,66,66,66,66,66,66,66,66,66,253,253,253,253,58,252,252,252,62,58,46,46,46,47,383,382,108,382,108,382,108,382,0,0,0,0
173,53,115,53,363,760,0,0,757,251,60,60,60,60,761,762,287,287,763,763,763,764,66,66,66,66,66,66,66,66,66,66,66,66,253,253,253,253,58,252,252,252,62,58,46,46,46,46,46,46,46,59,0,0,0
174,175,249,56,338,765,766,0,757,255,252,252,252,60,60,60,60,60,60,60,60,286,51,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,253,253,253,253,58,252,252,252,252,252,252,252,61,0,0,0
