0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,493,0,0,0,0,0,741,0,0,0,0,0,0,0
0,0,0,0,437,492,492,492,492,492,492,492,492,492,492,492,492,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,493,493,0,0,0,0,741,0,0,0,0,0,0,0
0,0,0,0,437,140,493,493,493,493,493,493,493,493,493,493,493,493,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,493,493,493,0,0,0,0,742,0,0,0,0,0,0
0,0,0,0,437,140,140,493,493,493,493,493,493,493,493,493,493,493,493,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,493,743,493,744,0,0,0,0,745,0,0,0,0,0
0,0,0,0,437,140,140,140,493,493,493,493,493,493,493,493,493,493,493,493,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,746,493,495,493,746,0,0,0,0,747,0,0,0,0
0,0,0,0,437,140,140,140,140,493,493,493,493,493,493,493,493,493,493,493,493,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,493,493,493,493,748,748,0,0,0,0,749,750,0,0
0,0,0,0,437,140,140,140,140,140,493,493,493,493,493,493,493,493,493,493,493,493,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,752,753,754,754,61,70,70,0,0,0,0,750,424,0
0,0,0,0,437,140,140,140,140,140,140,493,743,493,744,493,743,493,744,493,743,493,744,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,424,755,755,756,43,43,24,0,0,0,0,424,0
0,0,0,0,496,140,140,140,140,140,140,140,493,495,493,746,493,495,493,746,493,495,493,746,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,424,497,0,462,44,45,6,99,0,0,0,0,0
0,0,0,0,0,449,140,140,140,534,140,757,140,493,493,493,493,493,493,748,748,748,493,493,493,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,424,758,498,462,759,760,761,761,762,0,0,0,0
0,0,0,0,0,0,449,140,140,140,741,763,764,140,752,752,753,754,754,61,70,70,19,752,752,752,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,765,766,499,767,421,0,0,0,768,0,0,0
0,0,0,0,0,0,0,449,140,140,769,742,545,140,422,460,424,755,755,756,43,43,24,25,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,501,770,502,503,504,0,0,771,772,0,0
0,0,0,437,0,0,0,0,773,140,140,466,745,545,422,460,424,497,0,462,44,45,6,99,425,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,506,774,507,775,502,421,768,776,508,0
0,0,0,437,140,0,0,0,0,466,140,140,466,747,422,460,424,500,498,462,777,760,761,761,762,509,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,502,501,503,504,507,771,779,780,781
0,0,0,437,140,140,0,0,0,0,466,140,140,466,749,460,424,782,505,499,783,784,510,510,510,785,786,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,788,789,790,791,792,793,780,781
0,0,0,437,140,140,140,0,0,0,0,466,140,140,422,460,424,500,501,511,794,795,796,0,467,512,513,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,772,776,779,793,793,780,781
0,0,0,437,140,140,140,140,0,0,0,0,466,140,422,460,424,464,505,506,798,467,799,800,801,513,514,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,779,793,793,793,780,781
0,0,0,437,140,140,140,140,140,0,0,0,0,466,422,460,424,464,0,778,794,467,467,802,803,512,462,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,793,793,793,780,781
0,0,0,437,140,140,140,140,140,140,0,0,0,0,466,460,424,464,0,515,804,805,806,805,806,462,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,140,140,140,140,140,140,140,0,0,0,0,807,424,808,0,462,460,514,513,514,462,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,449,140,140,140,140,140,140,140,0,0,0,809,424,516,19,462,0,810,514,462,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,0,449,140,140,140,140,140,140,140,0,0,807,424,464,5,25,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,0,0,449,140,140,140,140,757,140,140,751,807,424,464,0,17,425,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,437,0,0,0,0,449,140,140,140,140,764,140,422,460,424,808,0,462,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
