0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0
0,475,0,475,60,475,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,352,0,478,0,0,0,0,0,0,0
60,475,419,60,419,61,151,60,475,419,60,475,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0
0,61,151,420,61,420,161,312,61,151,420,61,151,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,475,62,420,13,62,13,0,0,62,420,13,62,420,151,475,0,0,0,0,0,0,0,0,831,0,0,0,0,0,0
0,0,151,63,164,62,63,62,0,0,63,164,62,63,164,420,151,0,0,0,0,0,0,0,0,161,0,831,0,0,0
0,0,475,420,423,531,478,423,478,0,0,423,531,478,423,531,164,420,475,0,0,0,0,0,0,0,0,0,161,0,0
0,0,0,151,164,352,352,352,352,352,16,16,352,352,352,352,352,774,164,151,0,0,0,0,0,0,0,0,0,0,0
0,0,0,475,420,0,0,0,533,533,0,0,0,0,0,215,0,0,13,774,420,475,0,0,0,0,0,0,0,0,0
0,475,0,475,151,164,0,0,0,339,0,0,0,0,0,0,13,0,0,349,13,164,151,0,0,0,0,0,0,0,0
0,475,151,475,151,529,530,0,88,0,0,0,0,0,0,88,0,339,0,0,13,339,774,529,0,0,0,0,0,0,0
0,0,775,477,775,477,64,161,0,161,0,0,0,0,0,0,161,0,161,0,0,64,64,70,64,0,0,0,0,0,0
0,0,0,65,65,65,65,65,88,0,0,0,0,0,0,0,0,88,0,0,0,0,65,65,65,65,0,0,0,0,0
0,0,0,0,0,0,0,0,0,339,635,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,90,635,272,0,0,0,273,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,635,272,0,0,0,479,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,272,776,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,777,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,145,615,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
