1,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,8448,8448,8448,8448,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,16384,16384
16384,16384,16384,256,256,256,256,256,256,256,256,256,19712,19712,19712,256,256,256,256,256,256,256,256,256,16640,256,257,257,256,16640,256,256,256,256,256,256,256,256,256,19712,19712,19712,256,258,8448,8454
16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,16640,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,258,8448,8454
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,16384,16384,18432,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,16896,17920,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8448,8448,8448,8448,16896,17408,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,17152,17152,512,512,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,16896,16896,16896,16896,16896,16896,16896,16896,16896,256,256,256,256,256,256,16384,16384
16384,16384,16384,512,11,7,512,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,16896,16896,16896,16896,16896,16896,16896,16896,16896,256,256,256,256,256,256,16384,16384
16384,16384,16384,512,7,7,512,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,16896,16896,16896,16896,16896,16896,16896,16896,16896,256,256,256,256,256,256,16384,16384
16384,16384,16384,512,512,512,512,256,256,256,256,256,256,256,256,256,256,256,16896,16896,16896,16896,16896,16896,256,256,256,256,256,16896,16896,16896,16896,16896,16896,16896,16896,16896,256,256,256,256,256,256,16384,16384
16384,16384,16384,16896,16896,256,256,256,256,256,256,256,256,256,256,256,256,256,17408,17408,17408,17408,17408,17408,256,256,256,256,256,256,16640,16640,17408,17408,17408,17408,17408,17408,256,256,256,256,256,256,16384,16384
