21,22,22,22,22,22,22,22,0,0,0,0,0,0,0
23,24,27,25,25,25,25,27,25,0,0,0,0,0,0
23,24,26,25,25,25,27,25,112,113,0,0,0,0,0
23,24,26,26,25,27,25,25,25,644,645,0,0,0,0
23,24,26,30,26,31,31,31,31,31,646,645,0,0,0
23,24,26,26,26,33,34,34,35,36,36,647,648,0,0
23,24,30,26,340,649,38,38,39,40,84,85,245,0,0
23,24,26,26,478,33,39,42,42,40,84,38,246,0,0
23,24,26,26,26,354,650,40,40,40,40,42,247,0,0
23,248,26,30,26,33,38,85,60,40,40,40,41,0,0
23,248,249,26,26,33,38,38,39,40,40,40,41,0,0
0,248,249,115,297,33,42,42,651,189,189,190,41,0,0
0,0,26,115,250,298,40,40,188,191,192,193,41,0,0
0,0,0,116,652,251,252,40,188,191,192,193,40,61,62
0,0,0,0,253,161,121,40,188,199,200,193,41,43,43
0,0,0,0,0,59,118,40,40,342,342,342,41,0,0
0,0,0,0,0,0,254,43,43,43,43,43,43,0,0
