11,8
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,256,256,256,0,0,17152,17152,16384,16384
16384,16384,16384,16384,16384,256,256,256,0,0,256,256,16384,16384
16384,16384,16384,16384,16384,256,0,0,0,0,256,256,16384,16384
16384,16384,16384,16384,16384,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,256,256,256,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,256,256,256,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,17408,0,0,0,0,0,2,8192,8198
16384,16384,16384,16384,16384,17408,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,17408,0,0,0,0,0,0,16384,16384
