0,4,8,232,632,8,232,0,0,0,0,0,0,0,0
0,4,7,64,47,633,64,47,233,88,0,0,0,0,0
0,0,7,0,6,0,0,44,91,329,0,0,0,0,0
0,0,0,0,2,634,234,234,89,95,0,0,0,0,0
0,4,0,90,0,129,130,131,132,0,635,153,0,0,0
0,4,7,155,92,636,133,134,17,18,48,637,49,0,0
0,0,7,0,157,235,49,136,20,58,236,237,156,51,0
0,0,0,167,0,638,639,640,0,0,0,238,54,51,0
0,0,486,0,239,129,130,164,165,0,0,0,0,0,0
0,0,240,641,10,241,133,134,17,18,0,0,0,0,0
0,242,240,292,642,146,243,136,20,58,0,0,0,0,0
0,0,293,294,295,337,0,0,0,0,0,0,0,0,0
0,0,0,244,296,0,643,0,0,0,0,0,0,0,0
0,0,0,0,166,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,171,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
