0,0,0,0,0,0,0,0,165,166,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,137,138,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,139,140,167,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,141,142,168,0,0,0,0,0,0,0
0,0,0,0,0,0,228,0,228,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,0,0,294,0,29,348,0,0,0,66,348,0,0,0,0,0,0
0,0,0,0,0,0,143,32,29,993,144,0,0,0,270,144,0,0,0,0,0
0,0,0,0,0,0,145,146,147,993,144,112,0,0,145,271,112,0,0,0,0
0,0,0,0,0,0,0,313,313,313,144,112,0,0,0,270,0,0,0,0,0
0,0,0,0,0,0,0,0,272,272,272,112,0,0,0,0,271,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,581,30,264,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,994,148,264,268,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,149,268,150,0,0,0,0,0,0,0,0,0,0
