0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,120,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,454,0,0,0,0,0,0
0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0
0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0
0,0,0,120,15,14,0,0,0,0,0,997,0,0,0,0,0,997,0,434,0,0,0,0,0,0,0
0,0,0,15,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,9,9,9,0,0,0,0,0,997,0,0,0,0,0,997,0,434,0,0,0,0,0,0
0,0,5,0,120,9,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,120,0,14,9,9,0,0,0,14,0,997,0,0,0,0,0,997,0,434,0,0,0,0,0
0,0,0,15,9,0,14,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9,14,0,0,9,0,997,0,0,0,997,0,0,0,0,0,0,0,434,0,0,0,0
0,0,0,0,0,14,0,0,0,9,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,14,0,0,15,9,998,0,0,0,0,0,0,0,0,0,0,0,0,146,454,0
0,0,0,0,0,0,0,143,0,0,59,59,999,999,14,0,0,0,0,0,0,0,0,0,0,434,0
0,0,0,0,0,0,0,0,145,765,16,0,0,0,0,0,0,0,0,0,0,0,0,0,290,290,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
