0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,22,44,9,6,22,44,9,6,22,44,9,6,22,44,9,6,22,44,9,6,22,44,9,6,22,44,9,15,0,0,0,0,0,0,0,0,0,0,0,0
192,27,8,7,21,10,8,7,21,10,8,7,21,10,8,7,21,10,8,7,21,10,8,7,21,10,8,7,21,18,0,0,0,0,0,0,0,0,0,0,0
160,193,105,10,6,22,21,10,6,22,21,10,6,22,21,10,6,22,21,10,6,22,21,10,6,22,21,10,6,22,15,0,0,0,0,0,0,0,0,0,0
102,25,0,149,22,7,5,6,22,7,5,6,22,7,5,6,22,7,5,6,22,7,5,6,22,7,5,6,22,7,5,18,0,0,0,0,0,0,0,0,0
185,66,17,0,158,280,28,166,165,883,6,7,8,44,6,7,8,44,6,7,8,44,6,7,194,44,6,7,8,44,6,7,15,0,0,0,0,0,0,0,0
192,27,158,195,26,13,13,13,13,208,210,8,21,10,9,8,21,10,9,8,21,10,9,8,21,0,9,8,21,10,9,8,21,18,0,0,0,0,0,0,0
160,193,105,114,83,13,13,13,13,208,210,140,5,22,8,7,5,22,8,7,5,22,8,7,29,196,165,166,29,884,8,7,5,22,15,0,0,0,0,0,0
102,25,68,149,87,109,109,109,109,109,139,140,139,44,6,9,6,44,6,9,6,44,6,9,13,13,13,13,13,208,210,9,6,44,6,18,0,0,0,0,0
185,66,17,25,158,27,110,110,110,110,110,140,139,140,22,10,22,10,22,10,22,10,22,10,13,13,13,13,13,208,210,140,22,10,22,10,15,0,0,0,0
192,27,158,195,26,144,33,112,112,112,112,112,139,140,139,5,22,8,9,5,22,8,9,5,209,209,209,209,209,209,210,140,139,8,9,5,22,18,0,0,0
160,193,105,114,83,20,108,161,110,110,110,110,110,140,139,140,8,6,21,6,8,6,21,6,44,197,110,110,110,110,110,140,139,140,21,6,8,6,15,0,0
102,25,68,149,87,69,126,148,104,112,112,112,112,112,139,140,139,22,5,22,21,22,5,22,9,44,198,112,112,112,112,112,139,140,139,22,21,22,5,18,0
185,66,17,25,158,27,157,239,108,152,110,110,110,110,110,140,139,501,199,199,199,199,199,199,199,199,199,197,110,110,110,110,110,140,139,501,199,199,199,199,0
192,27,158,195,26,144,33,108,293,66,24,117,117,117,117,885,139,501,362,0,0,0,0,886,70,70,70,887,112,112,112,112,112,112,139,501,362,0,0,0,0
160,193,105,114,83,20,108,161,33,23,158,13,13,13,13,208,210,501,362,0,0,0,0,886,13,13,13,208,210,110,110,110,110,110,110,501,362,0,0,0,0
102,25,68,149,87,69,126,148,104,68,186,13,13,13,13,208,210,501,362,0,0,0,0,886,13,13,13,208,210,501,363,363,363,363,363,363,362,0,0,0,0
185,66,17,25,158,27,157,239,108,152,152,13,13,13,13,208,210,501,362,0,0,0,0,886,13,13,13,208,210,501,362,0,0,0,0,0,0,0,0,0,0
192,27,158,195,26,144,33,108,293,66,24,13,13,13,13,208,210,501,362,0,0,0,0,886,13,208,209,209,210,501,362,0,0,0,70,70,70,887,0,0,0
160,193,105,114,83,20,108,161,33,23,158,13,13,13,13,208,210,501,888,889,889,889,889,886,13,208,210,110,110,501,362,0,0,0,13,13,13,208,890,0,0
39,25,68,149,87,69,126,148,104,68,186,13,13,13,13,13,891,891,892,893,893,893,893,893,13,208,210,501,363,363,892,70,70,70,13,13,13,208,210,894,0
0,40,17,25,158,27,157,239,108,152,152,13,13,13,13,13,13,13,13,13,13,13,13,13,13,208,210,501,362,0,13,13,13,13,13,13,13,208,210,501,362
0,0,41,195,26,144,33,108,293,66,24,13,13,208,209,209,209,209,209,209,209,209,209,209,13,208,210,501,362,0,13,208,209,209,13,13,13,208,210,501,362
0,0,0,40,83,20,108,161,33,23,158,13,13,208,210,501,362,445,445,445,445,445,445,445,13,208,210,501,362,0,13,208,210,110,13,13,13,208,210,501,362
0,0,0,0,41,69,126,148,104,68,186,13,13,208,210,501,362,0,0,0,0,0,0,0,13,13,335,891,892,70,13,208,895,363,209,209,209,209,210,501,362
0,0,0,0,0,40,157,896,108,152,152,13,13,208,210,501,362,0,0,0,0,0,0,0,13,13,13,13,13,13,13,208,897,0,0,197,110,110,110,501,362
0,0,0,0,0,0,41,108,11,66,24,13,13,208,210,501,362,0,0,0,183,183,183,183,13,208,209,209,209,209,209,209,210,894,0,0,363,363,363,363,362
0,0,0,0,0,0,0,40,33,11,200,13,13,208,210,501,362,0,0,0,13,13,13,13,13,208,210,110,110,110,110,110,110,501,362,0,0,0,0,0,0
0,0,0,0,0,0,0,0,41,68,93,13,13,208,210,501,362,0,0,0,13,13,13,208,209,209,210,501,363,363,363,363,363,363,362,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,40,152,13,13,208,210,501,362,0,0,0,13,13,13,208,210,110,110,501,362,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,71,209,209,209,210,501,362,0,0,0,209,209,209,209,210,501,363,363,362,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,110,110,110,501,362,0,0,0,0,197,110,110,110,501,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,363,363,363,362,0,0,0,0,0,363,363,363,363,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
