0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,6,22,21,10,15,0,0,0,0,0,0,0,0,0,0
0,0,0,22,5,10,5,22,18,0,0,0,0,0,0,0,0,0
128,0,0,0,9,8,9,8,9,15,0,0,0,0,0,0,0,0
14,24,0,0,0,7,6,22,10,7,18,0,0,0,0,0,0,0
19,26,27,0,0,805,22,7,6,21,22,15,0,0,0,0,0,0
16,115,20,33,0,805,806,8,5,22,6,8,18,0,0,0,0,0
128,151,27,23,68,102,807,22,9,7,8,22,9,15,0,0,0,0
14,24,147,66,17,69,105,26,10,7,6,5,10,7,18,0,0,0
19,26,27,67,111,144,439,67,151,22,6,8,6,22,6,15,0,0
16,115,20,33,25,63,108,152,152,153,808,809,808,809,808,809,18,0
128,151,27,23,68,108,144,87,114,810,811,812,813,812,813,812,813,15
14,24,147,66,17,69,105,26,106,148,814,815,816,816,816,816,816,816
19,26,27,67,111,144,439,67,151,144,811,815,817,0,0,0,0,0
16,115,20,33,25,63,108,152,152,153,811,815,817,0,0,0,0,0
128,151,27,23,68,108,144,87,114,144,811,815,817,0,0,0,0,0
14,24,147,66,17,69,105,26,106,148,811,815,817,0,0,0,0,0
19,26,27,67,111,144,439,67,151,144,811,815,817,0,0,0,0,0
16,115,20,33,25,63,108,152,152,153,811,815,817,0,0,0,0,0
128,151,27,23,68,108,144,87,114,144,811,815,817,0,0,0,0,0
14,24,147,66,17,69,105,26,106,148,811,815,817,0,0,0,0,0
19,26,27,67,111,144,439,67,151,144,811,815,817,0,0,0,0,0
16,115,20,33,25,63,108,152,152,153,811,815,817,0,0,0,0,0
128,151,27,23,205,108,144,87,114,144,811,815,817,0,0,0,0,0
14,24,147,66,17,11,105,26,106,148,811,815,817,0,0,0,0,0
19,26,27,67,111,144,11,67,151,239,811,815,817,0,0,0,0,0
16,115,20,33,25,63,108,11,152,186,674,815,817,0,0,0,0,0
128,151,27,23,68,108,144,87,114,144,450,0,817,0,0,0,0,0
14,24,147,66,17,69,105,26,106,66,289,0,0,0,0,0,0,0
19,26,27,67,111,144,439,67,151,144,306,0,0,0,0,0,0,0
16,115,20,33,25,63,108,152,152,153,811,0,0,0,0,0,0,0
128,151,27,23,68,108,144,87,114,144,811,815,0,0,0,0,0,0
14,24,147,66,17,69,105,26,106,148,811,815,817,0,0,0,0,0
19,26,27,67,111,144,439,67,151,144,811,815,817,0,0,0,0,0
16,115,20,33,25,63,108,152,152,153,811,815,817,0,0,0,0,0
128,151,27,23,68,108,144,87,114,144,811,815,817,0,0,0,0,0
14,24,147,66,17,69,105,26,106,148,811,815,817,0,0,0,0,0
19,26,27,67,111,144,439,67,151,144,811,815,817,0,0,0,0,0
16,115,20,33,25,63,108,152,152,153,811,815,817,0,0,0,0,0
818,151,27,23,68,108,144,87,114,144,811,815,817,0,0,0,0,0
819,0,147,66,17,69,105,26,106,148,811,815,817,0,0,0,0,0
39,820,451,67,111,144,439,67,151,144,811,815,817,0,0,0,0,0
0,40,0,205,25,63,108,152,152,153,811,815,817,0,0,0,0,0
0,0,41,186,0,108,144,87,114,144,811,815,817,0,0,0,0,0
0,0,0,40,0,186,105,26,106,148,811,815,817,0,0,0,0,0
0,0,0,0,41,144,818,67,151,144,811,815,817,0,0,0,0,0
0,0,0,0,0,40,108,152,152,153,811,815,817,0,0,0,0,0
0,0,0,0,0,0,41,87,114,144,811,815,817,0,0,0,0,0
0,0,0,0,0,0,0,40,106,148,811,815,817,0,0,0,0,0
0,0,0,0,0,0,0,0,41,144,811,815,817,0,0,0,0,0
0,0,0,0,0,0,0,0,0,40,811,815,817,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,41,815,817,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,42,817,0,0,0,0,0
