8,7
16384,16384,16384,16384,8192,8192,16384,16384,16384,16384,16384
16384,16384,16384,0,1,1,0,16384,16384,16384,16384
16384,16384,16384,0,0,0,0,16384,16384,16384,16384
16384,16384,16384,0,0,0,0,16384,16384,16384,16384
16384,16384,16384,0,0,0,0,16384,16384,16384,16384
16384,16384,8192,4,0,0,0,16384,16384,16384,16384
16384,16384,16384,0,0,0,0,16384,16384,16384,16384
16384,16384,16384,0,0,0,0,16384,16384,16384,16384
16384,16384,16384,0,0,0,0,16384,16384,16384,16384
16384,16384,16384,17152,0,0,0,16384,16384,16384,16384
16384,16384,16384,16896,0,0,0,16384,16384,16384,16384
16384,16384,16384,16896,0,0,0,16384,16384,16384,16384
16384,16384,16384,0,0,0,0,16384,16384,16384,16384
16384,16384,16384,0,0,0,0,16384,16384,16384,16384
16384,16384,8192,4,0,0,0,16384,16384,16384,16384
16384,16384,16384,0,0,0,0,0,0,0,256
16384,16384,16384,0,0,0,0,0,0,0,256
16384,16384,16384,0,0,0,0,0,0,0,0
16384,16384,16384,0,0,0,0,0,0,0,0
16384,16384,17152,0,0,0,0,0,0,0,0
16384,16384,17152,0,0,0,0,0,0,0,0
16384,16384,17152,0,0,0,0,0,0,0,0
16384,16384,17152,0,0,0,0,256,256,0,0
16384,16384,256,0,0,0,0,256,256,0,0
16384,16384,0,0,0,0,0,256,256,0,0
16384,16384,0,0,0,0,0,256,256,0,0
16384,16384,0,0,0,0,0,0,0,0,0
16384,16384,256,0,0,0,0,0,0,0,0
16384,16384,256,0,0,0,3,0,0,0,0
16384,16384,16384,16384,16384,16384,8192,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,8198,16384,16384,16384,16384
