0,6
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,1280,1280,1280,1280,1280,1280,1280,1280
16384,16384,16384,16384,16384,1280,1280,16640,16640,16640,16640,16640,1280
16384,16384,16384,16384,16384,1024,1024,16640,16640,16640,16640,16640,1280
16384,16384,16384,16384,16384,768,768,16640,16640,16640,1280,16640,1280
16384,16384,16384,16384,16384,512,512,16640,16640,1280,1288,1280,1280
16384,16384,16384,16384,16384,256,256,16640,16640,16640,1280,16640,16640
16384,16384,16384,16384,16384,256,256,16640,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,20224,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,256,256,16640,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,512,512,512,512,16640,16640,16640,16640
16384,16384,16384,16384,16384,512,512,515,515,16640,16640,16640,16640
16384,16384,16384,16384,16384,16384,16384,8704,8704,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,8710,8710,16384,16384,16384,16384
