0,0,0,0,0,0,0,475,0,0,475,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,475,419,60,60,151,60,475,419,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,120,5,151,420,61,61,420,61,151,420,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9,120,420,450,62,62,450,62,420,450,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,9,9,164,421,63,63,421,63,164,421,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,120,9,9,531,478,423,423,478,423,531,478,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,120,9,9,14,395,800,800,800,800,800,800,748,0,0,0,0,0,0
0,0,0,0,0,0,0,5,5,9,9,801,519,479,533,533,533,533,533,455,0,0,0,0,0,0
0,0,0,0,0,0,0,0,120,120,9,9,740,740,9,349,349,349,349,455,0,0,0,0,0,0
0,0,0,0,0,0,0,5,5,9,9,9,801,761,480,9,13,741,13,455,0,0,0,0,0,0
0,0,0,0,0,0,0,0,120,120,9,9,9,740,740,9,802,803,603,455,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,9,9,9,9,804,761,480,533,805,533,533,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,120,9,9,9,9,740,740,9,533,9,349,339,0,0,0,0,0
0,0,0,0,0,0,0,0,120,5,9,9,9,9,804,761,480,9,349,9,13,349,0,0,0,0
0,0,0,0,0,0,0,5,0,9,120,9,9,9,9,740,740,9,806,13,9,339,13,0,0,0
0,0,0,0,0,0,0,0,120,5,9,9,9,9,9,424,518,480,806,742,339,9,339,339,0,0
0,0,0,0,0,0,0,5,5,9,120,9,9,9,9,424,69,479,806,742,725,339,9,807,808,0
0,0,0,0,0,0,0,0,120,120,9,9,9,9,9,424,69,479,806,742,725,725,807,725,809,743
0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,0,120,9,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,5,5,9,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,0,120,120,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,5,5,120,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,5,5,120,120,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,120,120,9,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,0,120,9,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,0,0,120,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,424,69,479,806,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,14,16,350,810,742,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,725,725,725,725,809,743
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,725,725,725,809,743
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,742,725,725,809,743
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,727,727,727,743
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,728,728,728
