0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,191,1,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,191,0,0,3,4,3,6,0,0,61,0,0,0,0
0,0,0,0,0,0,0,4,0,294,0,0,0,0,0,0,192,0,0,0
0,0,0,70,0,71,3,29,449,294,0,0,0,0,449,864,294,0,6,3
0,0,0,73,74,71,10,29,865,294,0,0,0,0,449,866,294,0,0,0
0,0,0,0,76,170,10,29,865,450,0,0,0,0,449,450,294,0,0,0
0,0,77,0,0,171,10,29,865,866,294,0,0,0,449,867,294,0,0,0
0,0,78,79,80,71,10,29,865,450,868,869,870,869,870,450,294,0,0,0
0,0,0,81,82,83,10,29,871,872,873,874,875,876,877,876,294,0,0,0
0,0,0,0,85,86,87,66,325,0,0,878,878,879,0,0,0,0,0,0
0,0,0,0,88,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0
0,0,0,70,185,89,0,0,0,0,316,316,316,316,316,316,0,0,0,0
0,0,0,73,74,71,186,0,0,0,350,880,881,880,881,882,317,0,0,0
0,0,0,0,76,170,10,0,0,0,883,884,885,884,885,886,317,0,0,0
0,0,0,0,0,171,10,0,0,0,350,885,884,885,884,887,317,0,0,0
0,0,0,0,0,71,10,0,0,0,339,888,262,888,262,888,317,0,0,0
0,0,0,0,0,71,10,0,0,0,889,889,889,889,889,889,889,0,0,0
0,0,0,0,0,0,10,0,0,0,889,889,889,889,889,889,889,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0
