8,7
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,17664,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,17664,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,17664,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,17664,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,24576,4,0,0,0,0,0,0,0,0,0,16384,16384
16384,24576,4,0,0,0,0,0,0,0,0,2,8192,8198
16384,24576,4,0,0,0,0,0,0,0,0,2,8192,8198
16384,17664,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,17664,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,17664,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,17664,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,17664,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,8192,4,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,8192,4,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,8192,4,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
