0,0,0,1,1,0,1,477,0,1,1,0,0,0,0,0
0,0,7,0,3,3,0,855,478,0,502,3,0,0,0,0
0,0,245,0,0,0,176,0,552,479,553,856,857,0,0,0
0,0,159,247,0,527,286,858,503,503,178,554,859,0,0,0
0,0,7,160,0,504,529,289,530,505,505,860,506,161,0,0
0,0,7,151,430,861,507,508,509,862,0,111,863,510,164,21
0,0,0,0,458,864,865,866,511,512,0,0,0,114,115,21
0,0,7,513,417,504,529,514,515,0,112,0,867,0,0,21
0,0,463,516,517,518,507,508,509,533,0,0,0,0,0,21
0,0,463,467,868,0,519,520,511,512,0,114,0,115,0,21
0,0,7,467,0,110,0,115,0,114,0,0,0,0,0,21
0,0,0,0,0,367,61,0,0,0,0,0,0,0,114,21
0,0,0,0,525,62,369,869,0,115,0,0,0,0,0,21
0,0,0,0,0,526,63,113,0,0,114,0,115,870,521,21
0,0,0,0,0,0,29,118,119,29,0,29,29,29,871,452
0,0,0,0,0,0,0,0,0,0,103,21,0,0,0,0
0,0,0,0,0,0,0,0,0,0,104,21,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
