35,36,37,37,37,37,37,37,37,38,0,0,0,0,0,0
35,39,120,121,121,120,121,121,40,41,42,0,0,0,0,0
35,43,44,156,408,125,156,125,125,45,46,65,0,0,0,0
35,124,47,44,156,409,125,156,125,125,282,168,169,0,0,0
35,127,54,47,44,156,125,125,156,125,125,313,190,170,0,0
35,127,128,54,47,48,491,129,129,491,129,872,130,84,172,0
35,127,128,128,873,874,875,53,53,53,53,53,522,53,53,0
35,127,128,128,128,228,70,876,53,53,53,53,53,53,53,0
35,127,128,523,128,133,53,53,53,53,53,51,53,53,51,0
35,39,128,523,344,133,53,53,53,53,51,51,193,53,53,0
0,52,44,128,351,346,524,53,53,137,134,134,134,135,53,0
0,0,54,44,128,355,352,53,53,137,314,315,316,140,51,0
0,0,0,54,44,133,356,53,53,137,317,318,319,140,53,0
0,0,0,0,54,48,53,53,53,137,173,320,321,140,53,0
0,0,0,0,0,56,53,53,53,53,174,174,174,174,131,0
0,0,0,0,0,0,55,55,55,53,53,55,55,55,476,0
0,0,0,0,0,0,0,0,0,109,53,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0
