0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,4,0,3,4,0,0,0,5,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,117,0,0,0,7,116,0,115,8,0,0,0,9,0,0,0,0,0,0,7,8,0,0,1,2,0,0,0,0,0
0,0,81,0,11,0,6,11,0,149,150,150,126,0,0,0,0,0,0,122,0,149,150,150,126,0,121,0,0,0,0,12,0,149,150,150,126,0,0,0,0,11,0,6,11,0,0,0
0,0,16,83,0,14,0,10,14,151,85,85,86,152,0,0,0,0,0,0,0,151,85,85,86,152,0,0,0,0,0,0,0,151,85,85,86,152,0,0,0,0,14,0,10,14,0,0
0,0,18,19,24,0,0,0,80,151,85,85,86,152,153,0,0,0,0,0,80,151,85,85,86,152,153,0,0,0,0,0,80,151,85,85,86,152,153,0,0,0,0,0,0,0,0,0
0,0,0,20,0,0,0,0,125,558,91,91,92,152,153,75,125,0,0,0,0,151,85,85,86,152,153,75,0,0,0,0,0,151,85,85,86,152,153,75,0,0,0,0,0,0,0,17
0,0,0,0,21,0,0,0,0,0,487,154,154,155,153,75,0,0,0,0,0,151,214,91,92,152,153,75,0,0,0,0,0,151,214,91,92,152,153,75,0,0,0,125,0,0,0,17
0,0,22,0,0,0,0,0,0,0,0,911,156,156,157,75,0,0,0,0,0,151,86,152,154,155,153,75,0,0,0,0,0,151,86,152,154,155,153,75,0,0,0,0,0,0,0,17
0,0,13,23,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,151,86,152,153,156,157,75,0,0,0,0,0,151,86,152,153,156,157,75,0,0,0,0,0,0,0,17
0,0,25,15,24,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,151,86,152,153,75,0,0,0,0,0,0,0,151,86,152,153,75,0,125,0,0,0,0,0,0,0,17
0,0,0,26,0,0,0,125,0,0,0,79,0,0,0,0,0,0,0,0,0,558,92,152,153,75,0,0,0,0,0,0,0,558,92,152,153,75,0,0,0,0,0,0,0,0,0,17
0,0,0,0,27,0,0,0,0,0,0,79,0,0,0,125,0,0,0,0,0,0,487,155,153,75,0,0,0,0,0,0,0,0,487,155,153,75,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,131,131,158,0,0,0,0,0,0,0,0,0,131,131,912,913,75,0,0,0,0,0,0,0,131,131,912,913,75,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,132,0,0,318,0,0,0,0,0,0,0,0,132,0,912,318,0,0,0,0,0,0,0,0,132,0,912,318,0,0,0,0,0,0,0,0,125,17
0,0,0,0,0,0,28,28,28,28,28,0,0,914,915,28,28,28,28,28,28,28,28,0,0,914,915,28,28,28,28,28,28,28,28,0,0,914,915,28,28,28,28,28,28,28,28,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,372,0,0,0,0,0,0,0,0,0,0,916,372,0,0,0,0,0,0,0,0,0,0,916,372,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,144,0,0,0,0,0,0,0,0,0,0,917,144,0,0,0,0,0,0,0,0,0,0,917,144,0,0,0,0,0,0,0
