0,0,35,36,37,37,0,0,0,0,0,0,0,0
35,36,500,755,40,41,36,38,0,0,0,0,0,0
35,39,40,756,47,45,46,40,42,0,0,0,0,0
35,43,44,45,65,47,45,46,45,65,0,0,0,0
35,43,47,44,45,65,231,232,66,45,65,0,0,0
35,43,188,47,233,234,65,228,235,235,45,65,0,0
35,43,47,189,236,237,757,758,759,759,759,760,238,0
35,43,188,47,761,237,762,260,576,576,576,261,53,0
35,43,47,189,236,239,763,262,577,577,577,261,53,0
35,43,188,47,761,237,757,263,263,263,263,263,53,0
35,43,47,189,236,237,762,53,53,53,53,53,53,0
0,52,188,47,761,239,763,53,53,53,53,53,53,0
0,0,54,189,236,237,757,53,53,53,53,53,53,0
0,0,0,54,761,239,763,53,53,53,53,53,53,0
0,0,0,0,240,237,757,53,53,53,53,53,53,0
0,0,0,0,0,241,763,53,53,53,53,53,53,0
0,0,0,0,0,0,242,55,55,53,53,55,55,0
0,0,0,0,0,0,0,0,0,109,53,0,0,0
0,0,0,0,0,0,0,0,0,0,55,0,0,0
