0,0,0,0,0,0,0,0,165,166,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,62,63,0,0,137,138,0,0,62,63,0,0,0,0,0
0,0,0,0,0,0,64,65,0,0,139,140,167,0,64,65,0,0,0,0
0,0,0,0,0,201,0,68,69,0,0,141,142,168,0,68,69,0,0,0
0,0,0,70,0,71,202,3,6,3,6,3,169,0,245,3,6,3,6,3
0,0,0,73,74,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,76,170,32,32,29,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,171,10,30,30,84,0,0,0,0,0,0,0,0,0,0
0,0,0,70,0,71,10,0,7,7,7,0,0,0,0,0,0,0,0,0
0,0,0,73,74,71,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,76,170,10,0,0,0,0,0,316,316,0,0,0,0,0,0
0,0,0,0,0,171,10,0,0,0,0,0,350,256,317,0,0,0,0,0
0,0,0,70,0,71,10,0,0,0,0,0,339,262,317,0,0,0,0,0
0,0,0,73,74,71,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,76,170,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,171,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,71,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,71,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
