0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,561,95,420,421,422,420,0,0,420,421,422,420,421,422,420,420,0,0,0,0,0,0
538,442,29,29,425,27,29,425,27,27,426,29,29,425,27,29,425,426,0,0,0,0,0
562,386,442,29,29,430,27,29,430,27,27,429,29,29,428,27,29,430,429,0,0,0,0
539,388,442,388,433,433,428,29,27,428,27,29,430,27,27,429,29,29,430,428,0,0,0
540,386,377,388,378,45,47,432,433,433,432,433,433,434,433,433,434,433,433,434,432,0,0
540,383,442,377,378,45,329,46,435,181,511,435,45,48,435,45,45,435,48,181,435,435,0
541,383,387,388,378,45,329,46,45,181,45,45,45,45,45,45,45,45,45,45,45,45,0
539,386,387,431,378,45,329,46,45,45,45,45,45,45,45,45,45,45,181,45,45,45,0
540,377,388,387,431,50,50,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0
541,383,377,386,431,389,43,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0
539,386,387,386,388,389,45,181,45,45,45,45,45,45,181,45,45,45,45,45,45,45,0
540,377,442,387,388,378,181,181,45,48,45,45,45,45,45,45,45,45,45,45,45,45,0
541,383,377,388,387,378,181,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0
539,386,387,377,377,389,181,45,181,45,181,45,45,45,45,45,45,45,45,45,45,45,0
540,386,442,431,377,378,45,45,45,45,45,45,45,45,45,181,45,45,45,45,45,45,0
540,383,388,388,387,378,45,181,45,45,45,45,45,45,45,45,45,48,181,45,45,45,0
0,383,387,386,377,389,181,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0
0,0,431,387,388,378,48,45,45,45,45,45,45,48,45,45,45,45,45,45,45,45,0
0,0,0,431,431,378,181,45,45,45,45,45,45,45,45,45,181,45,439,563,564,45,0
0,0,0,0,387,389,45,45,45,45,45,45,45,45,181,45,45,45,439,381,382,45,0
0,0,0,0,0,389,45,45,45,45,45,45,45,45,45,45,45,45,45,565,385,0,0
0,0,0,0,0,0,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,0,0
