329,330,154,152,149,153,154,152,149,153,0,0,0,0,0,0,0,0,0,0
55,331,332,244,245,108,375,244,245,108,375,0,0,0,0,0,0,0,0,0
45,57,115,246,109,246,247,248,109,246,247,248,0,0,0,0,0,0,0,0
48,49,393,56,243,108,243,244,245,108,243,244,245,0,0,0,0,0,0,0
52,53,115,53,334,335,336,248,109,246,336,248,109,246,0,0,0,0,0,0
55,56,261,56,249,394,461,701,382,383,702,701,382,108,243,0,0,0,0,0
45,57,254,57,254,53,0,0,0,0,0,0,0,0,462,248,0,0,0,0
48,49,393,49,393,49,0,0,0,0,0,0,0,0,0,0,382,0,0,0
0,53,115,53,115,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,261,56,249,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,57,254,53,0,0,0,0,0,0,0,0,0,0,65,165,166,0
0,0,0,0,393,49,0,0,0,0,0,0,0,0,0,0,65,169,113,0
0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,459,171,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
