0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,695,696,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,145,29,146,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,29,699,147,700,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,360,148,148,148,149,148,149,149,148,150,150,148,148,148,150,149,148,148,148,145,702,703,30,30,704,0,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,366,147,149,150,150,150,706,150,151,150,148,151,148,149,149,148,152,148,148,149,707,708,30,30,30,153,0,0,709,0,65,154,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0
0,0,0,0,0,360,29,29,149,711,712,713,714,715,151,151,148,149,152,152,149,148,148,148,148,152,716,29,30,29,29,717,718,719,720,155,721,722,0,0,0,0,0,0,0,0,0,0,0,0,710,723,0,0,0,0
0,0,0,0,0,366,147,147,147,148,724,725,726,727,728,729,730,149,152,152,148,148,149,149,148,148,731,30,147,29,147,156,732,733,734,115,735,736,0,0,0,0,0,0,0,0,0,0,0,0,737,738,739,0,0,0
740,152,149,148,148,145,29,29,29,29,741,742,743,744,745,746,747,748,152,157,149,157,157,152,152,157,157,749,29,30,29,29,750,115,115,733,751,752,0,0,0,0,0,0,0,0,0,0,0,0,0,753,754,755,0,0
756,710,151,152,149,149,151,757,147,147,147,758,759,760,761,762,763,764,765,152,149,145,149,149,152,150,149,148,766,767,29,29,768,115,115,115,115,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,771,772,0
773,774,710,149,148,152,149,152,775,29,29,29,776,777,778,779,780,781,782,145,158,152,148,152,157,158,148,157,149,152,783,147,159,735,784,115,785,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,354,354
786,787,788,710,152,149,148,148,148,789,147,147,147,160,790,791,792,793,794,795,145,150,148,148,148,149,150,152,149,148,148,796,161,0,159,115,797,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,354
798,799,800,801,802,157,157,157,148,149,29,29,29,162,163,803,804,792,805,163,237,237,237,806,237,237,237,237,806,237,806,239,159,115,164,165,807,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
809,810,811,710,812,813,149,157,149,149,145,147,147,167,57,168,804,814,815,169,57,816,170,171,57,171,57,287,172,817,818,173,159,164,174,97,164,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,820,821,822,710,823,824,152,148,152,157,151,29,162,57,168,804,814,815,169,57,57,825,818,57,57,825,818,175,825,280,176,161,94,164,97,174,808,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0
366,826,827,828,710,829,830,710,148,152,148,149,148,167,57,168,804,814,815,169,57,57,57,177,57,57,57,177,57,57,177,176,29,178,97,179,179,831,0,0,0,0,0,0,0,0,0,0,0,0,710,829,0,0,0,0
366,29,832,833,710,834,834,835,836,806,237,237,237,163,57,168,804,814,815,169,825,818,57,57,57,57,57,57,57,57,57,173,29,94,97,93,93,808,0,0,0,0,0,0,0,0,0,0,0,0,737,837,838,0,0,0
