500,501,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,0,0,0,0,0,0,0,0
500,508,504,506,507,505,507,505,506,505,506,505,507,505,507,506,505,505,507,505,0,0,0,0,0,0,0
500,508,512,504,502,505,507,506,507,502,506,502,507,505,505,505,502,507,505,506,507,0,0,0,0,0,0
500,508,512,511,507,507,505,505,502,505,507,502,505,505,506,507,505,505,506,507,502,505,0,0,0,0,0
500,511,512,508,510,504,505,507,506,507,505,505,505,506,505,502,506,507,506,502,505,507,506,0,0,0,0
500,503,510,503,513,503,507,505,507,502,505,507,507,505,502,507,505,502,507,502,507,505,505,502,0,0,0
500,508,508,508,508,513,511,506,506,506,506,506,506,506,506,506,506,630,506,506,506,506,506,506,506,0,0
500,511,512,509,512,513,509,514,0,0,0,0,0,0,0,0,0,0,0,630,631,453,0,0,0,0,0
500,503,510,503,510,503,509,514,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0
500,508,503,508,503,503,511,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,428,238,0,0
500,503,509,508,512,508,511,514,0,0,0,0,0,0,0,0,241,0,0,0,0,0,478,0,240,237,0
500,503,511,510,509,503,509,514,0,0,0,0,0,0,0,0,452,241,0,0,0,0,0,476,428,238,0
500,508,508,510,503,510,511,514,0,0,0,0,632,357,0,0,453,0,241,0,0,0,0,478,0,240,0
500,503,512,512,503,503,511,514,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,221,630,978,0
500,508,503,503,511,508,511,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,979,979,0
500,511,512,508,508,510,509,514,0,0,0,0,452,0,0,0,0,0,241,0,0,0,0,0,0,0,0
500,503,510,508,512,513,980,514,0,0,0,478,453,0,0,551,0,632,357,0,0,0,0,0,0,0,0
500,508,511,503,512,503,509,0,0,0,0,0,630,0,0,272,244,357,0,0,0,0,0,0,0,0,0
0,503,512,510,503,508,511,981,0,0,0,0,0,630,0,0,242,0,0,0,0,0,0,0,0,0,0
0,0,508,503,508,508,509,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,238,0
0,0,0,509,508,512,509,982,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0
0,0,0,0,510,512,511,514,0,0,241,0,0,0,0,0,0,0,0,0,984,0,0,428,238,0,0
0,0,0,0,0,508,511,514,0,0,272,244,241,0,0,0,0,0,984,0,272,244,0,0,240,237,0
0,0,0,0,0,0,509,514,0,0,0,242,272,244,0,0,0,0,272,244,0,242,0,0,0,0,0
0,0,0,0,0,0,0,514,0,0,0,243,0,242,0,0,0,0,0,242,0,243,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,244,479,0,0,0,0,0,479,0,0,244,0,0,0,0
