0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0
30,34,29,27,27,29,27,27,27,29,27,27,29,27,27,27,27,27,29,29,29,29,0,0,0,0,0,0,0,0,0
30,37,37,29,27,27,29,27,27,27,29,27,27,27,29,27,29,27,29,27,29,27,29,0,0,0,0,0,0,0,0
30,34,34,65,27,27,27,27,29,27,29,27,29,28,27,27,27,28,27,29,27,28,27,27,0,0,0,0,0,0,0
30,34,37,65,56,43,43,59,29,27,27,27,27,32,33,29,27,32,33,29,27,32,33,29,27,0,0,0,0,0,0
30,34,34,65,56,45,45,47,46,43,43,168,27,27,35,36,29,27,35,36,27,27,35,36,27,27,0,0,0,0,0
30,34,37,37,56,45,45,47,46,45,48,169,171,27,27,38,39,27,29,38,39,27,29,38,39,27,29,0,0,0,0
30,34,34,34,34,55,55,55,46,45,45,169,171,34,29,27,40,41,27,27,40,41,29,29,40,41,27,27,0,0,0
30,37,34,34,101,37,57,57,57,571,45,169,171,101,37,27,27,29,29,43,43,43,43,43,43,43,43,43,43,0,0
30,37,37,34,102,103,37,29,29,27,45,169,171,102,103,37,272,272,272,45,48,45,45,45,45,380,473,379,45,0,0
30,34,34,34,34,104,105,34,27,29,45,169,171,37,766,107,269,271,271,45,45,45,45,45,181,380,381,382,45,0,0
30,34,34,34,34,34,106,107,37,29,181,169,171,101,34,108,767,270,0,557,45,45,45,45,45,45,574,385,0,0,0
30,37,34,37,101,34,34,108,411,34,50,50,34,102,103,83,767,270,0,592,45,45,169,55,55,55,55,55,58,0,0
30,34,34,34,102,103,37,37,34,34,269,27,27,34,766,107,0,270,0,592,45,45,169,171,575,575,575,575,575,593,0
30,34,34,34,37,104,105,34,37,768,769,770,27,27,771,108,772,0,34,592,45,181,169,521,324,271,271,271,271,271,0
30,37,37,34,34,34,106,107,46,45,594,594,594,43,43,594,0,0,34,46,45,45,169,171,269,45,45,45,45,0,0
30,34,34,37,101,37,34,108,109,45,45,181,181,181,45,45,45,0,29,46,181,45,169,171,269,169,55,55,45,0,0
30,37,34,34,102,103,34,65,46,45,169,55,55,55,55,55,55,773,29,43,45,48,169,171,269,169,171,575,45,0,0
30,101,34,37,34,104,105,65,56,45,169,171,575,575,575,575,575,575,593,48,45,45,169,171,269,169,521,324,45,0,0
30,102,103,37,34,37,106,107,56,45,169,171,269,271,271,271,271,271,271,45,45,45,169,521,324,169,521,324,181,0,0
30,37,104,105,37,34,37,108,109,45,45,443,556,774,478,775,0,0,0,45,45,45,169,171,269,169,171,269,45,0,0
30,34,34,106,107,34,37,34,46,45,45,45,45,45,169,171,0,0,0,45,45,45,169,171,269,169,171,269,45,0,0
30,101,34,37,108,109,348,348,348,776,55,55,55,55,55,171,269,0,0,45,45,45,169,171,269,169,521,324,45,0,0
30,102,103,37,34,46,45,45,45,47,46,47,575,575,575,575,269,270,0,45,45,181,169,521,324,169,171,269,45,0,0
30,37,104,105,37,46,181,45,45,436,46,47,46,47,271,271,271,270,0,45,45,45,169,521,324,169,171,269,45,0,0
0,34,34,106,107,46,45,45,45,169,437,58,46,47,46,45,45,181,45,45,45,45,169,171,269,169,521,324,45,0,0
0,0,37,34,108,109,45,45,45,47,34,37,27,58,46,45,45,45,45,45,45,45,169,171,269,169,521,324,181,0,0
0,0,0,37,37,46,45,45,45,47,46,777,34,27,27,55,55,55,55,55,55,55,55,521,324,169,171,269,45,0,0
0,0,0,0,34,46,45,45,45,47,46,47,46,777,593,593,575,575,575,575,575,575,575,575,269,169,171,269,45,0,0
0,0,0,0,0,46,48,45,45,47,46,47,46,47,46,45,45,45,45,45,45,45,45,45,45,169,171,269,181,0,0
0,0,0,0,0,0,51,51,51,51,46,47,46,47,46,169,55,55,55,55,55,55,55,55,55,55,171,269,181,0,0
0,0,0,0,0,0,0,0,0,0,0,51,46,47,46,169,171,575,575,575,575,575,575,575,575,575,575,269,45,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,51,46,45,443,45,45,45,45,45,45,45,45,45,45,45,45,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,0
