10,8
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,8448,8448,16384,16384,16384
16384,16384,16384,16384,16384,256,256,256,257,257,256,256,256
16384,16384,16384,16384,16384,256,256,256,256,256,256,256,256
16384,16384,16384,16384,16384,7,7,7,7,7,7,7,7
16384,16384,16384,16384,16384,7,7,7,7,7,7,7,7
16384,16384,16384,16384,16384,7,7,7,7,7,7,7,7
16384,16384,16384,16384,16384,7,7,7,7,7,7,7,7
16384,16384,16384,16384,16384,7,7,7,7,7,7,7,7
16384,16384,16384,16384,16384,7,7,7,7,7,7,256,256
16384,16384,16384,16384,16384,7,7,7,7,7,7,256,256
16384,16384,16384,16384,16384,256,256,7,7,7,7,256,256
16384,16384,16384,16384,16384,7,7,7,7,7,7,7,7
16384,16384,16384,16384,16384,7,7,7,7,7,7,7,7
16384,16384,16384,16384,16384,7,7,7,7,7,7,7,7
16384,16384,16384,16384,16384,7,7,7,7,7,7,7,7
16384,16384,16384,16384,16384,7,7,7,7,7,7,7,7
16384,16384,16384,16384,16384,7,7,256,256,7,7,7,7
16384,16384,16384,16384,16384,7,7,259,259,7,7,7,7
16384,16384,16384,16384,16384,16384,16384,8448,8448,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,8454,8454,16384,16384,16384,16384
