0,347,154,152,149,153,154,152,149,153,154,152,149,153,154,152,149,153,154,152,149,153,0,0,0,0,0,0,0,0,0,0,0,0
45,66,51,244,245,108,375,244,245,108,375,244,245,108,375,244,245,108,375,244,245,108,375,0,0,0,0,0,0,0,0,0,0,0
48,49,66,51,109,246,247,248,109,246,247,248,109,246,247,248,109,246,247,248,109,246,247,248,0,0,0,0,0,0,0,0,0,0
45,481,115,66,51,108,243,244,245,108,243,244,245,108,243,244,245,108,243,244,245,108,243,244,245,0,0,0,0,0,0,0,0,0
55,482,483,56,66,51,336,248,109,246,336,248,109,246,336,248,109,246,336,248,109,246,336,248,109,246,0,0,0,0,0,0,0,0
45,484,759,57,254,66,51,244,339,108,243,244,339,108,243,244,339,108,243,244,339,108,243,244,339,108,243,0,0,0,0,0,0,0
48,49,760,110,486,440,64,287,761,378,470,514,109,246,247,248,109,246,247,248,109,246,247,248,109,246,247,248,0,0,0,0,0,0
0,762,487,180,763,441,60,60,62,58,60,62,58,503,243,244,245,108,243,244,245,108,243,244,245,108,243,244,245,0,0,0,0,0
0,0,51,56,46,46,60,60,62,51,349,349,58,62,58,514,109,246,336,248,109,246,336,248,109,246,336,248,109,246,0,0,0,0
0,0,0,51,254,60,60,60,62,51,58,64,64,62,58,62,58,467,468,506,380,467,468,506,380,467,468,506,380,467,764,0,0,0
0,0,0,0,51,440,60,60,62,51,58,60,60,62,58,62,58,60,60,60,60,60,60,60,60,60,60,60,60,60,116,0,0,0
0,0,0,0,0,51,60,60,62,51,58,60,60,62,58,62,58,60,60,60,60,60,60,60,60,60,60,60,60,60,116,0,0,0
0,0,0,0,0,0,51,349,349,58,268,186,60,62,58,62,58,60,60,60,60,60,60,60,60,60,60,60,60,60,60,165,166,0
0,0,0,0,0,0,0,58,64,64,60,0,65,62,58,62,58,60,60,60,60,60,60,60,60,60,60,60,60,60,60,169,113,0
0,0,0,0,0,0,0,0,150,150,150,150,65,62,58,62,58,60,60,60,60,60,60,60,60,60,60,60,60,60,116,459,171,0
0,0,0,0,0,0,0,0,0,0,0,0,0,150,58,62,58,60,60,60,60,60,60,60,60,60,60,60,60,60,116,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,58,60,60,60,60,60,60,60,60,60,60,60,60,60,116,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,150,150,150,150,150,150,150,150,150,150,150,150,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,484,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,485,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,488,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,60,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
