0,0,0,0,0,0,0,0,0,0,45,153,154,152,149,46,47,153,154,152,149,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,48,49,884,244,245,0,50,51,243,244,245,108,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,52,53,885,886,109,246,0,54,51,887,109,246,247,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,55,56,261,888,889,108,243,0,51,51,890,108,243,244,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,45,57,254,57,254,0,250,0,54,51,51,0,462,891,892,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,48,49,393,49,393,285,893,46,0,51,51,58,893,46,46,59,0,0,0,0
0,0,0,0,0,0,0,0,0,0,52,53,115,53,115,290,60,60,0,54,51,58,60,60,60,61,0,0,0,0
0,0,0,0,0,0,0,0,0,0,55,56,261,56,249,285,60,60,894,0,51,58,60,60,60,61,0,0,0,0
0,0,0,0,0,0,0,0,0,0,45,57,254,57,254,290,60,60,60,895,54,58,60,60,60,61,0,0,0,0
0,0,0,0,0,0,0,0,0,0,48,49,393,49,393,285,60,60,60,60,50,58,60,60,60,61,0,0,0,0
0,0,0,0,0,0,0,0,0,0,52,53,115,53,115,290,60,60,60,60,60,60,60,60,60,61,0,0,0,0
0,0,0,0,0,0,0,0,0,0,55,56,261,56,249,285,60,60,60,60,60,60,60,60,60,61,0,0,0,0
0,0,0,0,0,0,0,0,0,0,45,57,254,57,254,290,60,60,60,62,50,63,60,60,60,61,0,0,0,0
0,0,0,0,0,0,0,0,0,0,48,49,393,49,393,896,60,60,60,62,58,64,65,60,60,61,0,0,0,0
0,0,0,0,0,0,0,0,0,0,52,53,115,53,115,53,50,50,50,50,51,50,50,50,50,50,0,0,0,0
0,0,0,0,0,0,0,0,0,0,55,56,261,56,249,49,249,66,66,66,66,58,897,66,66,66,66,0,0,0
0,0,0,0,0,0,0,0,0,0,45,57,254,57,254,53,115,290,64,64,64,64,60,60,64,64,64,343,0,0
0,0,0,0,0,0,0,0,0,0,48,49,393,49,393,49,249,285,60,60,60,60,60,60,60,60,60,61,0,0
0,0,0,0,0,0,0,0,0,0,52,53,115,53,115,53,115,290,60,60,60,60,60,60,60,60,60,61,0,0
0,0,0,0,0,0,0,0,0,0,55,56,261,56,249,49,249,285,60,60,60,60,60,60,60,60,60,61,0,0
0,0,0,0,0,0,0,0,0,0,45,57,254,57,254,53,115,290,60,60,60,60,60,60,60,60,60,61,0,0
0,0,0,0,0,0,0,0,0,0,48,49,393,49,393,49,249,285,60,60,60,60,60,60,60,60,60,61,0,0
67,898,67,898,0,59,899,899,900,0,68,53,115,53,901,53,115,290,60,60,60,60,60,60,60,60,60,61,0,0
211,69,70,69,70,0,902,161,161,0,0,71,903,904,905,906,249,285,60,60,60,60,60,60,60,60,60,61,0,0
52,907,908,0,0,0,0,909,161,161,0,0,71,910,911,912,913,290,60,60,60,60,60,60,60,60,60,61,0,0
55,72,914,915,916,154,0,0,902,161,161,0,0,71,917,918,112,919,223,223,223,73,920,921,223,223,223,223,0,0
45,222,45,922,244,245,244,0,0,902,161,161,0,0,71,923,161,924,925,926,74,927,75,76,77,928,929,930,0,0
48,78,48,78,211,931,79,80,0,0,151,161,161,0,0,71,932,933,925,934,259,935,75,76,936,937,938,939,940,0
52,81,52,81,52,907,0,0,0,0,0,902,161,161,0,0,71,941,925,942,943,944,75,76,945,946,947,259,940,0
55,72,55,72,55,72,65,60,60,60,64,54,151,948,949,64,54,348,82,950,83,83,84,84,951,271,952,947,940,0
45,222,45,222,45,222,65,60,60,60,50,50,71,953,954,955,50,348,60,60,60,60,60,60,62,956,85,957,940,0
48,78,48,78,48,78,65,60,60,60,60,64,54,86,958,39,64,64,60,60,60,60,60,60,62,86,959,960,940,0
52,81,52,81,52,81,65,60,60,62,73,73,73,86,937,961,60,60,60,60,60,60,60,60,62,86,942,962,940,0
55,72,55,72,55,72,65,60,62,73,86,963,964,258,87,965,60,60,60,60,60,60,60,60,60,966,962,967,940,0
45,222,45,222,45,968,65,62,969,970,963,938,85,934,259,971,73,60,60,60,60,60,60,60,60,60,966,957,940,0
48,78,48,78,48,273,972,973,970,938,946,942,943,952,942,962,974,60,60,60,60,60,60,60,60,60,62,86,940,0
52,81,52,53,52,975,925,88,938,946,943,976,83,977,271,959,978,73,60,60,60,60,60,60,60,60,62,86,940,0
55,72,979,175,980,72,981,89,942,943,982,959,60,62,983,271,959,984,60,60,60,60,60,60,60,60,62,86,940,0
0,222,985,986,110,987,65,90,988,989,959,91,60,60,966,942,262,990,73,60,60,60,60,60,60,60,62,86,940,0
0,0,991,992,993,112,65,60,60,82,83,60,60,60,62,956,994,995,996,60,60,60,60,60,60,60,62,86,940,0
0,0,0,81,997,256,998,60,60,60,60,60,60,60,60,999,1000,1001,1002,60,60,60,60,60,60,62,73,86,940,0
0,0,0,0,55,1003,65,60,60,60,60,60,60,60,60,1004,1004,1004,1005,60,60,60,60,60,60,62,86,1006,940,0
0,0,0,0,0,222,1007,60,60,60,60,60,60,60,62,1008,1009,1009,1010,60,60,60,60,60,62,73,86,1011,940,0
0,0,0,0,0,0,65,60,60,60,60,60,60,60,62,1012,1013,1014,92,1015,60,60,60,60,62,86,258,967,940,0
0,0,0,0,0,0,0,93,93,93,93,93,93,93,93,1016,1017,1018,1019,1019,93,93,93,93,93,1016,1020,1021,940,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,1023,1023,1023,1023,0,0,0,0,0,1022,1023,1023,0
