0,4,741,741,741,0,0,0,5,5,0,0,0,0,0,0
0,0,7,742,743,744,0,8,45,0,44,0,0,0,0,0
0,4,0,180,9,93,65,44,11,12,0,89,0,0,0,0
0,0,7,240,0,330,0,153,89,64,47,6,0,0,0,0
0,4,0,745,0,0,0,235,49,0,0,162,746,0,0,0
0,0,747,748,0,10,0,163,156,51,0,209,164,165,68,0
0,4,0,166,0,0,146,163,749,51,0,212,213,17,18,0
0,0,7,167,0,0,0,163,749,51,0,0,214,20,58,0
0,4,0,0,239,153,72,163,749,51,0,0,0,0,68,0
0,0,7,750,0,168,751,458,749,51,0,0,0,0,68,0
0,469,0,752,753,0,54,54,54,51,0,0,0,0,68,0
0,322,754,469,755,2,0,0,0,0,0,0,0,0,68,0
0,461,756,757,758,469,0,0,0,0,0,0,0,0,68,0
0,0,169,759,758,760,758,469,0,0,0,0,0,0,68,0
0,0,0,169,169,759,758,760,758,469,0,0,0,0,68,0
0,0,0,0,169,169,169,759,758,760,758,0,0,0,68,0
0,0,0,0,0,169,169,761,0,327,179,51,0,0,0,0
0,0,0,0,0,0,170,0,0,0,0,762,171,171,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
