94,95,35,36,37,38,35,36,37,38,35,36,37,38,35,0,0,0,0,0,0,0,0,0,0,0
39,96,97,16,14,40,15,16,232,40,15,16,232,40,15,16,0,0,0,0,0,0,0,0,0,0
41,26,27,42,17,18,234,42,17,235,234,42,17,235,234,42,17,0,0,0,0,0,0,0,0,0
43,20,28,20,14,21,15,16,14,40,15,16,14,40,15,16,14,40,0,0,0,0,0,0,0,0
44,22,23,22,306,49,49,50,237,235,234,42,237,235,234,42,237,235,234,0,0,0,0,0,0,0
39,24,25,24,307,52,224,13,98,50,15,16,232,40,15,16,232,40,15,16,0,0,0,0,0,0
41,26,27,26,273,52,222,445,98,13,98,50,17,235,238,42,17,235,234,42,17,0,0,0,0,0
43,20,28,20,274,52,864,497,196,445,98,13,98,50,296,52,14,40,15,16,14,21,0,0,0,0
44,22,23,22,306,52,13,194,718,865,196,445,98,13,98,52,52,866,47,99,100,46,47,0,0,0
39,24,25,24,307,52,222,194,224,13,197,656,501,225,98,224,224,222,182,155,151,152,153,156,0,0
41,26,27,26,306,52,222,194,615,618,197,197,272,57,57,867,225,225,182,144,158,157,160,159,126,0
43,20,28,20,307,52,222,194,52,868,197,197,308,0,59,59,272,57,57,144,112,0,0,0,0,0
44,22,23,22,273,52,222,194,52,869,870,197,308,0,0,0,0,0,59,59,112,182,0,0,0,0
39,24,25,24,307,52,864,194,224,13,871,872,308,0,0,0,0,0,0,0,0,182,144,0,0,0
0,26,27,26,306,52,13,194,615,618,197,873,874,0,0,0,0,0,0,0,0,182,144,210,211,0
0,0,28,20,307,52,222,194,224,13,197,197,51,136,0,0,0,0,0,0,0,0,144,190,212,0
0,0,0,22,273,52,309,308,225,225,197,197,308,0,0,0,0,0,0,0,0,310,875,213,214,0
0,0,0,0,307,52,52,136,876,57,57,197,308,0,0,0,0,0,0,0,0,182,57,57,0,0
0,0,0,0,0,0,0,0,0,0,877,59,878,0,0,0,0,0,0,0,0,182,144,59,59,0
0,0,0,0,0,0,0,0,0,0,0,0,876,879,310,310,310,310,310,310,310,182,144,112,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,57,57,57,57,57,57,57,144,112,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,59,59,59,59,59,59,112,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,391,392,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,128,129,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0
