0,4
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640
16384,16384,16384,16384,16384,16384,16384,16384,16640,256,256,256,256,256,256,256,256,256,16640
16384,16384,16384,16384,16384,16384,16384,16384,16640,256,256,256,256,256,256,256,256,256,16640
16384,16384,16384,16384,16384,16384,16384,16384,16640,256,256,16640,16640,16640,16640,19712,16640,256,16640
16384,16384,16384,16384,16384,16384,16384,16384,16640,256,256,16640,16640,16640,16640,19712,16640,256,16640
16384,16384,16384,16384,16384,16384,16384,16384,16640,256,256,16640,16640,16640,16640,19712,16640,256,16640
16384,16384,16384,16384,16384,16384,16384,16384,16640,256,256,16640,16640,16640,16640,19712,16640,256,16640
16384,16384,16384,16384,16384,16384,16384,16384,16640,256,256,16640,16640,19712,19712,19712,16640,256,16640
16384,16384,16384,16384,16384,16384,16384,16384,16640,256,256,8197,19712,16640,16640,16640,16640,256,16640
16384,16384,16384,16384,16384,16384,16384,16384,16640,256,256,8197,19712,256,256,256,256,256,16640
16384,16384,16384,16384,16384,16384,16384,16384,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,20224
