10,11
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,16384,16384
16384,16384,16384,16384,17664,256,256,256,256,256,256,0,0,16384,16384
16384,16384,16384,17664,17664,0,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,17664,16640,0,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,17664,16640,0,270,0,0,0,0,0,2,8192,8198
16384,16384,16384,17664,16640,0,0,0,0,0,0,0,2,8192,8198
16384,16384,16384,17664,17664,0,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,17664,0,0,0,0,0,0,0,0,16384,16384
