0,0,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,4,649,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,650,0,606,407,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,651,652,258,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,523,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,412,0,0,564,654,620,655,656,0,0,0,0,52,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,657,658,659,660,621,622,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,661,662,663,664,621,622,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,665,52,52,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,649,0,666,667,668,669,622,0,670,671,671,409,0,0,0,0,0,0,0,0,52,0,0,52,52,52,52,52,52,52,52,52,52,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,672,0,650,0,623,673,621,674,0,670,0,0,409,406,0,0,0,0,0,0,0,0,670,671,409,103,0,0,0,0,0,0,0,0,102,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,675,0,0,620,660,621,676,677,670,0,0,780,406,0,0,0,0,0,0,0,0,670,0,409,103,0,0,0,0,0,0,0,0,102,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,678,679,0,624,625,621,622,680,681,582,0,0,671,671,781,0,0,0,0,0,440,440,440,409,103,0,0,0,0,0,0,0,0,399,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,401,679,0,623,623,622,0,626,683,404,0,0,0,0,782,783,784,0,0,443,444,444,785,571,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0
0,0,0,4,0,434,679,0,0,0,0,686,687,688,411,411,411,411,786,627,397,787,788,670,789,789,446,671,671,671,671,671,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0
0,0,0,4,0,0,401,679,0,0,0,670,689,0,409,410,410,410,436,790,791,393,792,793,0,0,0,0,0,0,0,0,409,406,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0
0,0,0,4,0,0,0,434,690,0,0,670,0,0,409,406,0,0,420,606,436,794,795,628,0,0,0,0,0,0,0,0,409,406,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,434,0,0,411,411,411,405,406,0,0,0,0,0,606,436,796,411,411,0,0,0,0,0,0,409,406,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,410,410,103,406,0,0,0,0,0,0,0,606,410,103,797,0,0,0,0,0,780,406,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,671,671,671,671,671,671,798,799,0,0,0,0,0,0,685,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,629,630,800,671,671,801,802,685,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,411,803,631,632,0,0,633,627,804,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,409,410,103,436,411,411,633,627,392,393,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,411,411,0,0,0,0,0,0,0,0,411,411,405,406,0,0,606,103,436,634,392,394,395,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,103,797,0,0,0,0,0,0,0,409,103,103,406,0,0,0,0,0,690,584,394,396,397,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,409,406,0,0,0,0,0,0,0,0,685,586,396,392,393,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,670,0,0,0,0,0,0,0,805,806,141,141,141,0,0,0,0,0,0,0,587,392,394,395,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,808,807,808,807,808,807,808,4,0,0,0,0,141,141,0,0,0,0,0,584,394,396,397,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,809,809,809,809,809,809,809,0,0,0,0,0,0,0,0,0,0,0,0,586,396,392,393
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,392,394
