8,11
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,768,16384,16384,16384,16384,768,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,18176,18176,768,18176,18176,18176,18176,768,18176,18176,18176,18176,18176,18176,18176,2565
16384,16384,16384,16384,18176,18176,18176,18176,768,18176,18176,18176,18176,768,18176,18176,18176,18176,18176,18176,18176,2304
16384,16384,16384,16384,18176,18176,768,768,768,768,768,768,768,768,768,0,0,0,0,0,512,12
16384,16384,16384,16384,18176,18176,768,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16384,16384,16384,18176,18176,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16384,16384,768,768,768,768,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16384,16384,16384,18176,18176,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16384,16384,16384,18176,18176,768,0,0,0,0,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,768,0,0,0,0,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,768,0,0,0,0,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,768,768,768,768,0,0,0,0,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,768,0,0,0,0,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,0,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,0,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,0,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,0,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
