4,5
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,8192,8192,16384,16384,16384,16384,16384,16384
16384,16384,16384,16896,16896,16896,16896,17152,0,1,1,0,17152,0,0,0,0
16384,16384,16384,16896,16896,16896,16896,0,0,0,0,0,0,0,0,0,0
16384,16384,16384,16896,16896,256,256,0,0,0,0,0,0,0,0,0,0
16384,16384,16384,16896,16896,256,256,0,0,0,0,0,0,0,0,0,0
16384,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16384,8192,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16384,8192,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16384,16384,0,0,0,0,16896,16896,16896,16896,16896,16896,0,0,0,0
16384,16384,16384,0,0,0,0,16896,16896,16896,16896,16896,16896,0,0,0,0
16384,16384,16384,0,0,0,0,16896,16896,16896,16896,256,256,0,0,0,0
16384,16384,16384,16896,16896,16896,16896,16896,16896,16896,16896,256,256,0,0,0,0
16384,16384,16384,16896,16896,16896,16896,16896,16896,16896,16896,256,256,0,0,0,0
16384,16384,16384,16896,16896,256,256,256,256,256,256,256,256,0,0,0,0
