0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0
347,51,66,66,66,66,66,66,66,66,66,66,0,0,0,0
347,51,51,66,66,66,66,66,66,66,66,66,66,0,0,0
347,51,51,51,66,66,66,66,66,66,66,66,66,66,0,0
347,51,51,51,51,66,66,64,64,64,64,64,54,66,66,0
347,51,51,51,51,58,64,60,60,60,60,60,62,348,64,395
347,51,51,51,51,58,60,60,60,60,60,60,62,348,60,116
347,51,51,51,51,58,60,60,60,60,60,60,62,348,60,116
347,51,51,51,51,58,60,349,349,349,349,349,349,348,60,116
347,51,51,51,51,58,60,60,64,64,64,64,64,64,60,116
347,51,51,51,51,58,60,60,60,60,60,60,60,60,60,116
0,51,51,51,51,58,60,60,60,60,60,60,60,60,60,116
0,0,51,51,51,58,60,60,60,60,60,60,60,60,60,116
0,0,0,51,51,58,60,60,60,60,60,60,60,60,60,116
0,0,0,0,51,58,60,60,60,60,60,60,60,60,60,116
0,0,0,0,0,58,60,60,60,60,60,60,60,60,60,116
0,0,0,0,0,0,219,219,619,60,61,219,219,219,219,219
0,0,0,0,0,0,0,0,111,60,61,0,0,0,0,0
0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0
