329,330,149,153,154,152,149,153,154,152,149,153,154,152,149,153,154,152,149,153,154,152,149,153,154,152,149,153,154,152,149,153,0,0,0,0,0,0,0
48,331,332,108,375,244,245,108,375,244,245,108,375,244,245,108,375,244,245,108,375,244,245,108,375,244,245,108,375,244,245,108,375,0,0,0,0,0,0
52,53,115,246,247,248,109,246,247,248,109,246,247,248,109,246,247,248,109,246,247,248,109,246,247,248,109,246,247,248,109,246,247,248,0,0,0,0,0
48,56,249,56,243,244,245,108,243,244,245,108,243,244,245,108,243,244,245,108,243,244,245,108,243,244,245,108,243,244,245,108,243,244,245,0,0,0,0
0,53,333,57,334,335,109,246,336,248,109,246,336,248,109,246,336,248,109,246,336,248,109,246,336,248,109,246,336,248,109,246,424,378,424,337,0,0,0
0,0,249,49,338,394,502,108,243,244,339,108,243,244,339,108,243,244,339,108,243,244,339,108,243,244,380,467,468,506,380,563,65,60,60,60,165,166,0
0,0,0,53,340,504,115,246,247,248,109,248,247,248,109,248,247,248,109,248,470,378,424,378,470,564,65,60,60,60,60,169,60,60,60,60,169,113,0
0,0,0,0,505,56,249,56,565,244,245,108,339,244,380,467,380,506,380,563,65,60,60,60,60,169,60,60,60,60,60,169,60,60,60,186,459,171,0
0,0,0,0,0,53,333,57,334,507,424,378,470,564,65,60,60,60,60,169,60,60,60,60,60,169,60,60,60,60,60,169,0,0,0,0,0,0,0
0,0,0,0,0,0,249,184,184,60,60,60,60,169,60,60,60,60,60,169,60,60,60,60,60,169,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,53,60,60,60,60,60,169,60,60,60,60,60,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,566,60,60,60,60,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
