0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,14,21,15,16,14,21,15,16,0,0,0,0,0,0
432,27,18,19,430,17,18,19,430,17,0,0,0,0,0
428,28,20,15,16,14,21,15,16,14,21,0,0,0,0
429,23,22,23,430,17,18,19,430,17,18,548,0,0,0
431,25,24,25,24,14,21,15,16,14,21,296,52,0,0
432,27,26,27,26,27,18,19,430,17,492,136,136,136,0
428,28,20,28,20,28,20,557,16,14,0,0,0,0,0
429,23,22,23,22,23,22,45,559,558,0,0,0,0,0
0,25,24,25,24,25,24,25,502,549,561,0,0,0,0
0,0,26,27,26,550,503,504,551,0,0,0,0,0,0
0,0,0,28,20,500,13,195,195,0,0,0,0,0,0
0,0,0,0,22,378,13,194,454,0,0,0,0,0,0
0,0,0,0,0,537,13,194,13,0,0,0,0,0,0
0,0,0,0,0,0,136,194,13,0,0,0,0,0,0
0,0,0,0,0,0,0,0,213,162,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,223,0,0,0,0
