5,1
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,18688,18688,8960,8960,18688,18688,16384,16384,16384
16384,16384,16384,768,768,769,769,768,768,16384,776,776
16384,16384,16384,768,768,768,768,768,768,16384,776,776
16384,16384,16384,768,768,768,768,768,768,16384,16384,16384
16384,16384,16384,768,768,768,768,768,768,16384,16384,16384
16384,16384,16384,768,768,768,768,768,768,16384,16384,16384
16384,16384,16384,768,768,768,768,768,768,16384,16384,16384
16384,16384,16384,512,512,512,512,512,512,16384,16384,16384
16384,16384,16384,512,512,512,512,512,512,16384,16384,16384
16384,16384,16384,512,512,512,512,512,512,16384,16384,16384
16384,16384,16384,512,512,512,512,512,512,16384,16384,16384
16384,16384,16384,256,256,256,256,256,256,16384,16384,16384
16384,16384,16384,256,256,256,256,256,256,16384,16384,16384
16384,16384,16384,256,256,256,256,256,256,16384,16384,16384
16384,16384,16384,256,256,256,256,256,256,16384,16384,16384
16384,16384,16384,256,256,259,259,256,256,16384,16384,16384
16384,16384,16384,16384,16384,8448,8448,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,8454,8454,16384,16384,16384,16384,16384
