0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,240,510,8,8,8,8,8,8,0,0,0,0,0,0
0,0,0,9,16,238,244,12,11,11,11,11,11,0,0,0,0,0
0,0,0,9,13,240,241,11,15,11,11,11,11,12,0,0,0,0
0,0,0,9,13,16,238,244,327,12,11,11,11,12,15,0,0,0
0,0,0,9,13,16,240,241,252,253,15,11,11,11,15,11,0,0
9,8,8,8,13,17,16,238,244,254,392,19,19,19,19,19,19,0
9,10,12,11,11,16,14,240,241,393,329,21,21,21,21,21,21,0
9,13,14,15,11,11,16,16,238,244,394,21,21,21,21,21,21,0
9,13,16,158,12,11,11,16,240,241,395,21,21,21,21,21,21,0
9,10,16,16,0,15,11,11,16,238,244,21,21,21,21,21,21,0
9,13,14,16,0,0,511,19,19,396,397,21,21,21,21,21,21,0
0,10,17,16,0,0,511,21,21,21,21,21,21,21,21,21,21,0
0,0,14,14,158,512,511,21,21,21,21,21,21,21,21,21,21,0
0,0,0,16,16,0,511,21,21,21,21,21,21,21,21,21,21,0
0,0,0,0,16,18,21,21,21,21,21,21,21,21,21,21,21,0
0,0,0,0,0,18,21,21,21,21,21,21,21,21,21,21,21,0
0,0,0,0,0,0,191,191,191,191,191,191,191,191,191,191,191,0
