9,9
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,8192,17664
16384,16384,17664,0,0,16384,0,0,0,0,1,0
16384,16384,8192,4,0,16384,0,16384,16384,16384,0,0
16384,16384,8192,4,0,16384,0,0,0,0,16384,16384
16384,16384,17664,0,16384,16384,16384,16384,16384,0,16384,16384
16384,16384,17664,0,16384,0,0,0,16384,0,16384,16384
16384,16384,17664,0,16384,0,16384,0,16384,0,0,0
16384,16384,17664,0,16384,0,16384,0,16384,16384,16384,0
16384,16384,17664,0,0,0,16384,0,0,0,0,0
