0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
0,2,0,100,101,0,100,101,0,0,0,0,0,0,0,0
0,2,0,0,104,105,0,104,105,0,147,0,0,0,0,0
0,2,278,0,0,108,109,0,108,109,0,150,0,0,0,0
0,2,278,314,0,0,0,0,0,0,0,0,206,0,0,0
0,2,0,316,98,0,0,0,0,0,0,0,0,279,0,0
0,2,0,0,319,320,0,0,0,0,0,0,0,0,0,43
0,2,0,3,0,321,0,0,0,0,0,0,0,0,0,43
0,2,0,3,5,0,231,0,0,0,0,0,0,0,0,43
0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,43
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
