0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,93,13,12,93,13,12,93,12,0,0,0,0,0,0
18,14,17,94,96,15,94,16,17,120,15,0,0,0,0,0
11,22,24,21,16,121,17,16,16,46,121,15,0,0,0,0
11,19,252,20,15,16,16,21,16,95,21,0,17,0,0,0
11,14,252,280,20,15,95,97,15,95,97,15,165,21,0,0
18,19,24,280,0,27,51,281,346,361,282,282,358,53,51,0
18,22,254,20,53,165,53,202,199,253,141,141,249,283,139,0
11,22,252,26,24,53,139,202,199,284,248,248,200,141,142,0
0,14,252,252,252,27,202,141,125,141,141,249,253,125,126,0
0,0,20,252,252,29,202,199,248,248,200,199,253,125,126,0
0,0,0,24,32,29,202,199,253,249,253,199,284,248,135,0
0,0,0,0,24,29,202,199,253,199,253,125,141,249,250,0
0,0,0,0,0,27,242,135,253,199,285,135,135,135,250,0
0,0,0,0,0,0,34,34,362,146,286,34,34,34,34,0
