0,18,18,18,32,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,18,18,18,18,32,0,0,0,67,0,18,18,32,0,0,0,0,0
0,4,245,245,245,34,0,19,40,378,378,378,378,378,0,0,0,0,0,0,0,0,0,0,0,0,19,40,379,245,245,245,245,34,0,0,19,40,379,245,245,34,0,0,0,0
0,4,271,271,271,36,37,19,193,379,52,52,52,52,25,67,67,67,67,67,67,67,67,67,67,67,19,193,379,249,271,271,271,36,37,67,19,193,379,249,271,36,37,0,0,0
0,4,271,271,271,380,381,382,378,379,249,249,249,249,53,54,0,0,0,0,0,0,0,0,0,0,0,0,379,249,272,271,271,36,39,382,378,378,379,249,273,36,39,40,0,0
0,4,271,271,271,271,52,52,52,52,249,273,271,271,36,39,383,0,0,0,0,0,0,0,0,0,0,0,379,249,384,385,271,36,39,379,52,52,52,249,273,36,39,40,0,0
0,4,271,271,274,274,274,275,275,275,249,273,271,271,36,39,383,0,0,0,0,0,0,0,0,0,0,0,379,249,273,271,271,36,39,379,249,249,249,249,273,36,39,40,0,0
0,4,271,271,117,0,0,386,386,0,387,271,271,271,36,39,383,0,0,0,0,0,0,0,0,0,0,0,379,249,272,271,271,36,39,379,249,273,271,271,271,36,39,40,0,0
0,4,271,271,117,0,0,0,0,0,388,4,271,271,36,39,383,0,0,0,0,0,378,378,378,378,378,378,379,249,384,385,271,36,39,379,249,272,271,271,271,36,39,40,0,0
0,4,271,271,389,390,391,390,391,390,392,4,271,271,36,378,382,378,378,378,199,199,379,393,340,340,340,340,340,261,272,35,35,36,39,379,249,384,394,271,271,36,39,40,0,0
0,4,271,271,271,395,396,397,398,399,400,4,271,271,36,379,52,52,52,340,401,229,276,53,228,228,228,228,228,228,227,20,20,20,39,379,249,273,402,403,271,36,39,40,0,0
0,4,271,271,271,271,245,34,196,320,340,245,271,271,36,379,249,249,249,404,336,229,405,406,407,408,408,408,408,408,408,408,408,408,408,379,249,273,271,409,271,36,39,40,0,0
0,21,271,35,35,35,35,36,37,320,53,410,271,271,36,379,261,273,271,35,277,278,411,412,413,248,0,0,0,0,0,0,0,0,0,379,249,273,271,271,271,36,39,40,0,0
0,0,22,20,20,20,20,20,414,415,404,279,333,271,36,379,53,416,271,332,312,313,417,418,419,420,31,421,0,0,0,0,0,0,0,379,249,272,271,271,271,36,39,40,0,0
0,67,67,23,42,42,42,42,422,52,249,423,333,271,36,379,404,424,35,35,332,425,396,426,427,63,63,280,0,0,0,0,0,0,0,379,249,384,385,271,271,36,39,40,0,0
0,85,26,0,0,0,0,0,379,249,249,273,271,271,36,379,249,423,428,281,328,35,245,34,282,283,283,429,0,0,0,0,0,0,0,379,249,273,271,271,271,36,39,40,0,0
0,0,0,19,0,0,0,0,379,249,273,35,271,271,36,379,249,273,271,35,430,431,328,432,433,434,435,378,378,378,378,378,378,378,378,379,249,273,271,271,271,36,39,40,0,0
0,378,378,436,378,378,378,378,379,249,273,332,385,271,36,379,261,273,35,332,385,271,437,333,52,52,52,52,52,52,52,340,52,52,52,52,249,273,271,271,271,36,39,40,0,0
0,4,52,52,52,52,52,52,52,249,272,271,271,35,36,379,404,416,332,385,271,35,271,271,35,249,249,249,249,249,261,53,438,249,249,249,261,273,35,271,271,36,39,40,0,0
0,4,271,261,249,249,249,261,249,261,384,385,271,36,439,440,261,272,35,271,271,36,379,35,332,394,35,271,271,271,332,20,247,441,271,271,332,385,332,385,271,36,39,40,0,0
0,4,271,332,385,35,271,332,385,332,328,271,271,36,379,340,404,442,281,385,271,36,379,284,385,402,403,385,271,271,271,437,443,383,444,271,271,271,271,271,271,36,39,40,0,0
