0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,181,124,124,124,124,124,124,124,124,124,124,124,902,0,0,0,0,0,0,0,903,0,0,0,0,0,0,904,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0
0,0,181,183,184,184,184,184,184,905,906,184,184,184,125,907,0,0,0,0,0,0,0,908,0,0,0,0,0,373,907,0,0,0,0,0,0,92,909,297,0,0,0,298,0,0,0,0,0,0,0
0,0,126,183,184,184,0,0,184,905,910,911,184,184,125,127,912,0,0,0,0,0,0,0,216,0,0,0,0,125,913,912,0,0,92,0,0,92,909,299,0,0,0,298,914,0,0,0,0,0,0
561,915,915,916,49,49,49,0,112,184,907,917,49,49,49,127,918,76,0,0,0,0,0,0,0,0,0,0,0,0,913,184,0,0,184,919,0,92,920,921,0,0,0,298,914,0,0,0,0,0,0
181,457,457,417,911,50,300,300,112,301,184,912,50,50,50,50,918,265,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,125,922,923,184,0,0,0,0,0,298,914,0,0,0,0,0,0
181,183,373,924,76,911,0,0,209,925,184,125,0,0,0,0,926,272,265,0,0,0,0,0,0,0,0,0,0,0,0,0,92,184,184,184,184,184,205,0,0,0,0,298,914,0,0,0,0,0,0
181,217,49,127,927,0,0,0,76,186,911,49,127,0,0,0,0,76,112,128,0,0,0,0,0,0,0,0,0,0,0,0,92,205,0,0,0,205,0,0,0,0,125,298,914,0,0,0,0,0,0
181,217,127,50,918,302,0,0,303,211,304,911,300,0,0,0,0,0,76,128,928,0,108,0,0,0,0,0,0,0,0,0,92,205,0,0,0,0,0,0,0,0,125,127,914,0,0,0,0,0,0
181,217,127,918,929,305,0,112,303,0,930,0,0,0,0,0,0,0,0,89,931,306,0,265,0,0,0,0,0,0,0,0,92,205,0,0,0,0,0,0,0,92,125,127,932,0,0,0,0,0,0
181,217,127,918,112,417,112,0,133,304,370,0,0,0,0,0,0,0,272,0,307,307,307,0,265,0,0,0,0,0,0,0,92,205,0,0,0,0,0,0,0,92,0,308,0,0,0,0,0,0,0
181,217,127,918,933,0,934,0,133,309,92,930,930,0,0,0,0,310,272,112,0,198,203,0,76,306,311,311,0,0,924,0,0,205,0,0,0,0,127,0,0,563,0,0,0,0,0,0,0,0,0
181,217,127,918,112,935,935,255,297,297,299,184,76,0,0,0,0,310,272,112,112,284,936,50,937,938,310,311,311,311,272,112,0,0,0,0,0,0,0,363,0,50,0,0,0,0,0,0,0,0,0
181,217,127,918,0,0,0,0,0,0,0,184,0,309,0,0,939,310,112,112,112,108,112,926,940,941,310,942,184,205,272,112,112,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0
126,217,127,918,0,0,0,0,0,0,0,309,0,0,265,92,939,310,112,112,112,108,112,313,184,0,0,942,943,0,272,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,138,127,918,133,0,0,0,0,0,0,0,0,0,0,265,944,417,272,112,112,108,112,313,184,0,0,942,943,0,272,112,112,112,0,0,0,0,0,0,297,373,0,0,0,0,0,0,0,0,0
0,0,945,918,0,927,0,0,0,0,0,0,0,0,0,128,946,306,947,112,112,108,112,313,184,948,948,948,943,0,272,112,112,108,108,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0
561,915,915,949,950,950,950,950,950,950,950,950,950,950,0,112,930,951,310,272,112,108,112,313,184,184,184,184,184,0,304,216,297,313,0,0,0,205,205,205,0,373,0,0,0,0,0,0,0,0,0
0,457,457,414,952,953,954,472,184,184,184,184,184,184,314,0,112,363,951,315,112,313,112,955,184,184,184,184,184,0,0,0,0,0,0,0,0,0,0,76,0,373,0,0,0,0,0,0,0,0,0
0,0,0,255,956,957,958,0,309,184,184,184,184,205,205,959,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,961,0,0,108,0,76,373,373,0,0,0,0,0,0,0,0
0,0,126,417,417,417,962,0,316,963,184,184,184,0,0,964,965,966,966,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,50,0,108,297,205,0,0,0,0,0,0,0,0,0,0,0
0,0,126,183,184,184,184,0,112,318,205,205,205,0,303,319,967,910,417,417,417,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,212,0,76,0,0,0,968,112,0,0,0,0,0,0
0,0,126,183,184,184,184,0,0,0,0,0,0,0,303,202,969,910,108,76,76,76,0,0,0,0,0,133,76,76,82,0,0,0,47,47,47,130,112,0,76,0,0,968,112,191,0,0,0,0,0
0,0,126,183,184,184,184,184,76,76,970,76,76,76,76,202,969,910,108,306,307,307,307,76,76,0,76,108,108,417,417,417,971,971,312,312,312,312,112,112,0,82,0,968,951,216,47,47,0,0,0
0,0,0,183,184,0,0,0,0,320,76,972,205,205,205,320,184,76,108,306,255,255,255,389,82,82,0,76,112,112,89,82,89,973,974,974,974,975,76,76,76,976,947,0,112,321,60,47,977,0,0
0,0,0,0,205,0,0,0,0,0,0,0,255,0,0,309,0,125,76,306,255,389,417,417,108,76,76,0,76,108,322,76,978,57,57,57,57,979,112,76,50,980,417,951,112,315,47,47,52,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,309,0,127,82,417,417,108,375,0,108,76,76,0,82,108,313,92,57,57,57,57,979,112,112,76,0,0,981,951,523,191,47,52,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,108,309,0,389,89,76,76,112,982,0,108,82,82,417,82,108,92,0,323,983,983,323,112,112,0,0,208,981,324,984,132,47,977,0,0
0,0,325,985,0,0,0,0,0,0,0,0,414,0,0,112,108,112,174,389,112,76,76,76,108,255,417,297,0,0,0,117,92,0,112,76,76,76,76,112,0,0,0,0,324,326,47,47,52,0,0
0,0,325,255,0,0,0,0,0,0,0,0,414,986,0,0,108,112,108,389,112,108,82,82,82,0,76,0,0,0,297,0,92,0,112,108,76,76,76,76,0,0,0,0,0,60,47,47,52,0,0
0,0,126,0,417,417,417,417,417,417,417,417,417,0,987,0,0,112,108,389,112,108,112,89,89,89,76,76,0,417,0,0,0,0,112,108,311,76,76,76,76,0,417,417,417,0,47,47,52,0,0
0,0,126,183,0,76,76,76,76,76,76,76,76,76,0,988,229,229,108,389,112,108,112,306,307,307,307,417,0,0,0,0,0,0,0,108,127,989,0,0,0,0,50,76,76,990,0,47,47,193,51
0,0,0,138,49,0,327,228,228,228,228,228,208,208,208,112,991,992,993,417,112,108,112,306,57,57,57,0,0,0,0,0,92,0,0,328,306,311,329,328,328,328,50,300,330,127,326,47,52,58,58
0,0,0,0,331,994,0,368,368,332,332,332,995,0,0,112,108,112,333,333,76,108,112,306,57,57,57,0,0,0,0,0,996,49,0,997,998,998,998,999,999,999,1000,1001,0,0,60,47,52,0,0
0,0,0,0,0,1002,1002,0,76,76,82,76,76,76,0,112,108,112,112,82,82,76,112,306,57,57,57,0,0,0,0,0,0,1003,906,997,998,530,530,530,530,530,530,530,0,0,60,47,334,0,0
0,0,0,0,0,0,123,76,0,76,89,76,89,76,0,0,108,112,112,108,90,90,90,0,144,0,0,0,0,0,0,0,0,0,418,1003,998,530,530,530,530,530,530,530,0,0,0,47,334,0,0
0,0,0,0,0,0,0,350,76,369,76,76,76,76,76,0,374,112,112,108,306,417,417,0,0,0,0,0,0,0,0,0,0,0,0,1004,998,530,530,530,530,530,530,530,0,0,0,0,334,0,0
0,0,0,0,0,0,0,0,76,76,369,76,76,76,76,76,1005,376,112,108,306,203,0,0,0,0,0,0,0,0,0,0,0,0,0,997,998,530,530,530,530,530,530,530,0,0,0,0,1006,0,0
0,0,0,0,0,0,0,0,335,132,132,47,76,82,0,0,1007,336,337,108,306,203,0,0,0,0,0,0,0,0,0,0,0,0,0,997,998,530,530,530,530,530,530,530,0,0,0,0,1006,0,0
0,0,0,0,0,0,335,193,193,47,47,47,47,132,132,0,0,1008,377,112,306,203,0,0,0,0,0,0,0,0,0,0,0,0,0,997,998,530,530,530,530,530,530,530,0,0,0,0,1006,0,0
0,0,0,0,0,0,0,58,390,47,47,47,47,47,47,47,0,0,1009,1010,1011,0,0,0,0,0,0,0,50,0,0,0,0,0,127,1012,1013,530,530,530,530,530,530,530,0,0,0,0,1006,0,0
0,0,0,0,0,0,0,0,0,47,47,47,47,47,47,47,47,0,0,0,203,203,0,0,47,47,47,50,50,0,0,0,0,0,0,0,0,530,530,530,530,530,530,530,530,0,0,0,1006,0,0
