0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,124,124,124,124,124,124,124,124,124,124,124,357,0,209,185,181,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0
0,0,0,0,0,0,756,205,184,125,757,184,184,184,184,184,184,125,188,209,185,181,183,184,205,0,0,184,184,184,184,184,184,184,184,205,184,184,184,184,184,184,205,0,0,0,0,0
0,0,126,0,89,0,0,0,0,184,215,184,184,184,184,184,125,49,127,758,185,185,759,184,0,0,0,0,184,125,757,184,184,184,184,0,0,184,184,184,184,184,205,0,760,0,0,0
0,0,126,183,197,90,316,76,0,756,184,184,125,49,49,49,49,224,366,225,185,185,201,125,757,0,0,0,92,184,215,184,184,184,184,184,761,762,184,184,184,184,205,0,760,0,0,0
0,0,0,763,184,200,0,272,76,128,764,765,388,766,767,768,768,769,770,367,185,185,201,184,215,184,0,92,184,184,184,184,184,125,757,184,184,230,92,184,184,184,205,0,760,0,0,0
0,0,126,0,0,0,0,303,216,76,220,771,771,772,773,774,775,774,220,776,185,185,211,184,184,184,184,184,184,184,184,184,184,184,215,184,184,184,184,184,184,184,205,0,760,0,0,0
0,0,126,217,129,90,89,90,216,0,92,92,92,92,771,0,0,0,0,0,0,211,211,0,205,205,205,205,192,0,0,0,0,756,49,49,49,49,49,49,49,49,777,0,760,0,0,0
0,0,126,217,186,202,184,184,184,184,184,184,765,765,765,765,205,0,0,0,60,60,60,60,60,60,60,60,60,0,220,220,220,303,191,419,778,778,778,778,778,778,779,0,760,0,0,0
0,0,126,217,186,202,184,184,184,205,205,205,780,771,771,771,771,220,220,220,220,220,781,130,220,220,220,220,220,782,82,82,82,82,191,47,47,47,47,47,47,783,130,0,760,0,0,0
0,0,126,217,212,202,184,184,205,205,0,0,0,0,0,184,184,125,757,184,184,184,184,784,299,205,0,0,0,184,184,125,785,125,786,204,787,788,221,789,221,310,305,0,760,0,0,0
0,0,126,217,186,202,790,184,205,0,0,0,0,0,0,0,184,184,215,184,125,757,184,791,792,184,0,92,793,794,184,184,215,125,766,204,184,215,184,184,184,310,297,0,760,0,0,0
0,0,126,217,186,795,796,0,205,0,0,0,0,0,0,0,0,0,0,205,184,215,184,797,780,301,184,184,184,798,205,799,184,125,127,221,184,184,184,184,125,771,112,0,760,0,0,0
0,0,126,217,186,315,800,0,0,0,0,131,89,801,0,0,0,0,0,0,0,0,184,184,780,802,184,205,205,205,0,0,0,0,127,0,205,184,184,205,49,127,803,804,760,0,0,0
0,0,126,217,805,806,202,0,0,303,303,807,218,808,809,0,0,0,0,0,0,0,0,810,780,811,184,205,0,0,0,0,0,0,0,0,0,812,765,0,0,813,814,132,815,47,47,0
0,0,126,217,127,816,817,0,0,0,818,819,272,218,820,821,822,0,0,0,0,0,0,756,771,301,184,205,0,0,0,0,0,0,0,0,0,133,797,791,112,186,772,47,47,71,71,0
0,0,126,217,308,805,202,0,0,0,0,823,824,825,826,194,127,213,0,0,0,0,0,0,0,184,184,205,0,0,0,0,0,0,212,82,82,82,299,797,780,301,0,47,47,0,0,0
0,0,126,217,308,47,208,0,0,0,0,827,828,829,194,49,127,213,130,0,0,0,0,0,0,0,184,205,0,0,0,0,0,0,212,301,184,184,184,184,780,301,205,0,206,0,0,0
0,0,126,217,308,47,71,0,0,0,0,0,830,49,49,127,50,213,130,128,0,0,0,0,0,0,0,184,0,0,132,132,132,132,212,301,184,765,765,765,780,301,205,0,760,0,0,0
0,0,0,0,308,47,71,0,0,0,0,0,0,50,50,50,213,134,130,128,212,82,0,0,0,0,0,454,0,0,133,220,220,220,220,301,184,780,771,771,771,301,205,0,760,0,0,0
0,0,0,0,335,47,71,0,0,92,0,0,0,0,135,135,135,47,130,191,186,128,831,82,82,82,82,82,832,0,133,299,184,184,184,184,184,780,301,184,184,184,205,0,760,0,0,0
0,0,0,0,60,47,71,0,0,92,0,0,0,0,0,332,332,190,332,128,212,191,833,834,835,836,184,184,184,0,133,299,184,184,125,757,184,791,834,765,765,837,205,0,760,0,0,0
