12,11
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8192,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8193,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8192,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,0,0,0,0,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16384,16384
16384,16384,16384,16384,16384,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,0,0,0,0,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16384,16384
16384,16384,16384,16384,16384,16896,16896,1280,1280,1280,16896,16896,16896,16896,16896,16896,16896,16896,16896,256,0,0,0,0,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16384,16384
16384,16384,16384,16384,16384,16896,16896,1280,1280,1280,1024,1024,16896,16896,16896,256,512,512,512,256,0,0,0,0,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16384,16384
16384,16384,16384,16384,16384,16896,16896,16896,16896,1024,16896,768,512,512,512,256,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16384,16384
16384,16384,16384,16384,16384,16896,768,768,768,768,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16384,16384
16384,16384,16384,16384,16384,16896,512,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,512,512,512,512,512,512,512,512,512,512,512,512,768,768,768,768,512,256,256,256,256,256,256,256,16896,16384,16384
16384,16384,16384,16384,16384,16896,512,16896,16896,16896,16896,16896,16896,16896,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,768,768,768,768,256,256,256,256,256,256,256,256,16896,16384,16384
16384,16384,16384,16384,16384,16896,512,16896,16896,16896,16896,16896,16896,16896,512,16896,16896,16896,16896,16896,16896,256,16896,16896,16896,512,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,256,16896,16896,16896,16896,16896,16896,512,16896,16384,16384
16384,16384,16384,16384,16384,16896,512,16896,16896,16896,16896,16896,16896,16896,512,16896,16896,16896,16896,16896,16896,0,16896,16896,16896,512,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,256,16896,16896,16896,16896,16896,16896,512,16896,16384,16384
16384,16384,16384,16384,16384,16896,512,16896,16896,16896,16896,16896,16896,16896,512,16896,16896,16896,16896,16896,16896,0,16896,16896,16896,512,512,16896,16896,16896,16896,16896,16896,16896,16896,16896,0,16896,16896,16896,16896,16896,16896,512,16896,16384,16384
16384,16384,16384,16384,16384,16896,512,16896,17152,512,512,512,512,512,512,16896,16896,16896,16896,16896,16896,0,16896,16896,16896,16896,512,16896,16896,16896,16896,16896,16896,16896,16896,16896,0,16896,16896,16896,16896,16896,16896,0,2,8192,8198
16384,16384,16384,16384,16384,16896,512,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,0,16896,16896,16896,16896,512,16896,16896,16896,16896,16896,16896,16896,16896,16896,256,16896,16896,16896,16896,512,256,0,0,16384,16384
16384,16384,16384,16384,16384,16896,256,256,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,0,0,0,0,16896,16896,16896,17408,512,16896,16896,16896,16896,16896,16896,16896,16896,16896,256,16896,1024,768,512,512,256,0,0,16384,16384
16384,16384,16384,16384,16384,16896,0,0,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,0,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,1280,512,1280,1024,768,16896,512,512,16896,16896,16384,16384
16384,16384,16384,16384,16384,16896,0,0,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,0,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,16896,1280,1280,1280,1280,512,16896,16896,16896,16896,16896,512,16896,16896,16384,16384
16384,16384,16384,16384,16384,16896,0,0,16896,16896,16896,16896,16896,16896,16896,16896,16896,0,0,16896,16896,16896,16896,2560,2304,2048,1792,1536,16896,16896,16896,16896,1280,1280,1280,1280,512,16896,16896,16896,16896,16896,512,16896,16896,16384,16384
16384,16384,16384,16384,16384,16896,0,0,16896,16896,16896,16896,0,0,0,0,0,0,0,16896,2816,2816,2816,2560,2304,2048,1792,1536,1280,16896,512,512,512,512,512,512,512,16896,16896,512,512,512,512,16896,16896,16384,16384
16384,16384,16384,16384,16384,0,0,0,16896,16896,16896,16896,0,16896,16896,16896,16896,16896,16896,2816,2816,18944,18944,18688,2304,2048,1792,1536,1280,1280,512,512,1280,16896,16896,16896,16896,16896,16896,512,16896,16896,16896,16896,16896,16384,16384
