0,0,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,240,47,47,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0
0,0,162,264,264,263,574,161,0,0,0,0,0,0,0,0,0,0,0,0,65,34,95,0,0,172,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,575,82,96,576,577,573,0,0,0,0,0,0,0,0,0,0,578,65,32,95,23,172,12,579,233,0,0,0,0,0,0,0,172,12,0,0,0,0,0,0,13,7,0,0,0
0,0,0,0,580,581,582,82,96,583,0,0,0,0,4,4,4,0,0,0,584,0,95,23,97,98,6,99,179,0,0,0,0,0,0,0,98,233,0,0,0,0,0,13,99,34,0,0
0,0,0,161,161,585,353,0,380,582,161,72,72,0,586,587,587,588,1,1,1,1,95,23,97,0,589,590,591,0,0,0,0,0,0,0,0,592,593,0,0,0,0,13,99,34,0,0
0,0,0,380,158,264,158,582,100,594,2,2,2,234,427,101,62,62,70,70,70,70,70,23,97,0,0,156,0,161,161,161,161,0,0,0,0,0,156,0,0,0,0,13,99,34,0,0
0,0,0,0,244,595,596,595,100,41,62,62,62,62,70,101,41,41,346,346,155,155,155,155,597,161,161,161,161,67,47,47,47,573,4,0,0,0,0,0,0,0,0,13,99,34,0,0
0,0,0,0,146,100,148,148,148,156,41,0,72,72,72,239,239,346,147,47,47,47,47,47,47,47,47,47,47,383,102,211,211,157,29,16,161,161,161,161,161,161,95,13,99,34,0,0
0,0,0,0,146,100,0,0,0,103,103,103,598,103,2,2,2,599,149,149,600,600,600,211,600,600,600,600,600,600,601,2,2,94,0,602,603,1,1,1,1,256,95,163,99,34,0,0
0,0,0,0,146,100,0,0,103,67,604,168,605,67,606,607,148,148,148,148,608,148,148,146,104,148,105,62,105,148,148,148,609,148,3,427,70,106,70,70,70,610,611,163,99,34,0,0
0,0,0,0,146,612,0,103,67,168,613,262,614,615,250,74,606,103,0,0,427,101,0,598,402,0,98,153,98,616,0,0,0,0,0,427,101,280,0,0,0,598,104,13,99,34,0,0
0,0,0,0,146,42,271,67,168,613,614,617,617,618,614,619,250,74,620,103,427,23,41,258,0,104,0,156,0,178,621,0,103,0,103,427,101,156,0,0,0,622,66,13,99,34,0,0
0,0,0,0,146,100,277,67,169,614,617,166,623,77,617,624,286,74,286,74,606,155,625,0,598,42,0,161,161,161,240,626,383,627,67,151,155,156,0,72,0,0,628,5,99,34,0,0
0,0,0,0,146,66,41,67,164,237,629,630,631,632,633,77,77,634,250,74,250,74,635,7,598,636,637,240,47,47,47,245,174,638,634,286,74,635,72,639,640,161,0,0,17,32,33,0
