0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11,18,74,74,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,75,77,11,77,74,74,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,75,76,18,12,18,74,75,76,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,74,76,75,77,12,11,76,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,75,76,74,74,76,18,12,18,74,74,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,74,74,75,77,74,18,18,12,11,77,76,74,18,18,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12,76,75,76,74,74,18,12,12,11,18,74,75,74,12,77,18,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11,11,77,74,75,74,18,77,18,12,12,18,74,75,74,18,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11,12,11,11,18,74,76,18,12,18,12,11,11,77,75,75,74,77,11,11,11,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11,11,12,11,12,11,12,77,77,18,12,11,12,11,18,74,75,76,77,12,11,11,11,0,0,0,0,0,0,0,0,0,0
0,0,11,11,12,11,12,40,11,12,11,11,18,11,11,12,11,11,18,18,74,18,12,12,11,11,40,0,0,0,0,0,0,0,0,0
0,11,12,11,12,11,11,11,40,40,11,11,12,11,12,12,11,40,11,11,18,18,12,12,11,11,40,11,0,0,0,0,0,0,0,0
11,11,40,11,12,11,12,11,40,77,40,11,12,11,960,961,962,11,40,40,40,12,12,12,11,11,11,40,11,0,0,0,0,0,0,0
12,11,40,40,40,11,77,11,77,40,18,77,11,11,11,19,963,964,40,40,83,40,11,11,12,11,40,40,11,40,0,0,0,0,0,0
12,11,11,40,40,40,11,18,18,74,77,74,76,12,12,0,10,965,11,83,83,83,83,40,11,11,11,40,40,11,83,0,0,0,0,0
12,12,11,11,11,40,40,12,77,76,74,76,77,77,11,11,0,966,967,39,39,39,40,83,83,40,11,40,40,40,40,83,0,0,0,0
12,11,11,12,12,11,12,40,11,74,75,75,74,11,18,12,11,0,968,39,39,39,39,12,969,969,83,40,83,40,40,83,83,0,0,0
12,12,11,77,11,12,12,11,12,18,74,74,75,77,12,11,12,12,0,39,39,39,39,12,18,18,969,83,83,83,83,40,83,969,0,0
11,12,11,18,18,77,11,11,12,11,18,18,75,76,18,18,12,11,11,39,39,39,39,12,18,76,74,77,969,969,83,969,83,969,0,0
18,11,12,18,76,74,18,77,18,11,0,0,18,74,75,74,18,40,11,39,39,39,39,12,11,74,75,75,74,969,969,83,969,969,0,0
75,76,77,11,18,74,74,74,18,12,0,0,0,77,76,74,18,11,40,39,39,39,39,12,12,77,74,75,76,74,77,969,969,969,0,0
75,75,74,74,18,74,75,74,74,77,0,0,0,0,77,77,77,18,11,39,39,39,39,12,12,12,74,75,75,75,74,77,77,969,0,0
75,77,75,74,74,74,75,75,18,77,0,0,0,0,0,0,0,0,40,39,39,39,39,12,11,12,77,74,75,75,75,75,74,74,0,0
